hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:34:54.538000,58.0,49.0,403.0,369.0,754.0,-399.0,165.0,-39.0,115.0
19:34:54.542000,58.0,49.0,403.0,534.0,667.0,-413.0,165.0,-39.0,115.0
19:34:54.546000,40.0,69.0,621.0,651.0,564.0,-403.0,165.0,-39.0,115.0
19:34:54.552000,52.0,60.0,835.0,658.0,594.0,-418.0,165.0,-40.0,115.0
19:34:54.556000,56.0,86.0,809.0,626.0,706.0,-409.0,165.0,-40.0,115.0
19:34:54.560000,29.0,95.0,728.0,670.0,847.0,-403.0,175.0,-34.0,115.0
19:34:54.566000,4.0,104.0,641.0,744.0,916.0,-398.0,175.0,-34.0,115.0
19:34:54.570000,-30.0,97.0,562.0,783.0,872.0,-403.0,175.0,-34.0,115.0
19:34:54.575000,-17.0,93.0,435.0,731.0,795.0,-419.0,177.0,-34.0,114.0
19:34:54.580000,-12.0,87.0,301.0,605.0,731.0,-424.0,177.0,-34.0,114.0
19:34:54.585000,3.0,77.0,211.0,475.0,717.0,-437.0,184.0,-42.0,121.0
19:34:54.589000,16.0,69.0,122.0,372.0,693.0,-449.0,184.0,-42.0,121.0
19:34:54.593000,49.0,64.0,78.0,281.0,652.0,-459.0,184.0,-42.0,121.0
19:34:54.599000,68.0,55.0,86.0,218.0,627.0,-458.0,189.0,-34.0,117.0
19:34:54.603000,71.0,44.0,140.0,218.0,627.0,-458.0,189.0,-34.0,117.0
19:34:54.608000,80.0,41.0,176.0,143.0,650.0,-459.0,183.0,-25.0,118.0
19:34:54.613000,92.0,39.0,226.0,170.0,781.0,-463.0,183.0,-25.0,118.0
19:34:54.617000,95.0,35.0,263.0,170.0,781.0,-463.0,183.0,-25.0,118.0
19:34:54.622000,79.0,28.0,272.0,265.0,829.0,-447.0,181.0,-34.0,114.0
19:34:54.627000,64.0,16.0,263.0,315.0,826.0,-431.0,181.0,-34.0,114.0
19:34:54.632000,44.0,14.0,265.0,325.0,771.0,-424.0,186.0,-42.0,109.0
19:34:54.636000,35.0,17.0,256.0,304.0,727.0,-419.0,186.0,-42.0,109.0
19:34:54.640000,35.0,17.0,256.0,264.0,702.0,-406.0,186.0,-42.0,109.0
19:34:54.646000,-22.0,14.0,294.0,235.0,697.0,-394.0,195.0,-39.0,120.0
19:34:54.650000,-22.0,14.0,294.0,221.0,726.0,-398.0,195.0,-39.0,120.0
19:34:54.655000,-42.0,25.0,323.0,215.0,742.0,-394.0,186.0,-31.0,115.0
19:34:54.660000,-78.0,28.0,340.0,209.0,746.0,-390.0,186.0,-31.0,115.0
