hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:36:58.525000,-1079.0,87.0,-824.0,-1207.0,-208.0,121.0,0.0,0.0,0.0
19:36:58.530000,-1073.0,84.0,-795.0,-1230.0,-273.0,132.0,0.0,0.0,0.0
19:36:58.534000,-1077.0,77.0,-794.0,-1230.0,-273.0,132.0,0.0,0.0,0.0
19:36:58.539000,-1092.0,61.0,-805.0,-1176.0,-231.0,154.0,0.0,0.0,0.0
19:36:58.544000,-1115.0,46.0,-814.0,-1176.0,-231.0,154.0,0.0,0.0,0.0
19:36:58.549000,-1146.0,39.0,-821.0,-1145.0,-132.0,175.0,0.0,0.0,0.0
19:36:58.553000,-1183.0,39.0,-831.0,-1145.0,-132.0,175.0,0.0,0.0,0.0
19:36:58.558000,-1226.0,43.0,-840.0,-1166.0,-73.0,178.0,0.0,0.0,0.0
19:36:58.563000,-1268.0,51.0,-851.0,-1166.0,-73.0,178.0,0.0,0.0,0.0
19:36:58.567000,-1311.0,65.0,-875.0,-1208.0,-36.0,171.0,0.0,0.0,0.0
19:36:58.572000,-1351.0,79.0,-898.0,-1208.0,-36.0,171.0,0.0,0.0,0.0
19:36:58.577000,-1383.0,91.0,-910.0,-1226.0,-29.0,166.0,0.0,0.0,0.0
19:36:58.581000,-1409.0,104.0,-916.0,-1226.0,-29.0,166.0,0.0,0.0,0.0
19:36:58.586000,-1428.0,117.0,-913.0,-1208.0,-44.0,170.0,0.0,0.0,0.0
19:36:58.591000,-1444.0,133.0,-905.0,-1208.0,-44.0,170.0,0.0,0.0,0.0
19:36:58.596000,-1456.0,153.0,-895.0,-1208.0,-44.0,170.0,0.0,0.0,0.0
19:36:58.600000,-1465.0,176.0,-886.0,-1189.0,-37.0,171.0,0.0,0.0,0.0
19:36:58.605000,-1474.0,204.0,-872.0,-1189.0,-37.0,171.0,0.0,0.0,0.0
19:36:58.610000,-1480.0,235.0,-856.0,-1199.0,-7.0,163.0,0.0,0.0,0.0
19:36:58.614000,-1479.0,268.0,-838.0,-1199.0,-7.0,163.0,0.0,0.0,0.0
19:36:58.619000,-1472.0,304.0,-824.0,-1220.0,2.0,150.0,0.0,0.0,0.0
19:36:58.624000,-1465.0,341.0,-815.0,-1220.0,2.0,150.0,0.0,0.0,0.0
19:36:58.628000,-1459.0,381.0,-809.0,-1215.0,17.0,134.0,0.0,0.0,0.0
