hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:46:07.378000,-91.0,190.0,-312.0,-1361.0,-94.0,-125.0,0.0,0.0,0.0
19:46:07.383000,-64.0,162.0,-309.0,-1376.0,-100.0,-145.0,0.0,0.0,0.0
19:46:07.387000,-98.0,141.0,-194.0,-1376.0,-100.0,-145.0,0.0,0.0,0.0
19:46:07.392000,-111.0,126.0,-137.0,-1376.0,50.0,-121.0,0.0,0.0,0.0
19:46:07.397000,-88.0,107.0,-204.0,-1383.0,50.0,-121.0,0.0,0.0,0.0
19:46:07.401000,-172.0,133.0,-253.0,-1383.0,50.0,-121.0,0.0,0.0,0.0
19:46:07.406000,-149.0,150.0,-176.0,-1390.0,54.0,-101.0,0.0,0.0,0.0
19:46:07.411000,-151.0,158.0,-121.0,-1390.0,54.0,-101.0,0.0,0.0,0.0
19:46:07.416000,-155.0,156.0,-129.0,-1364.0,-89.0,-112.0,0.0,0.0,0.0
19:46:07.420000,-214.0,165.0,-155.0,-1364.0,-89.0,-112.0,0.0,0.0,0.0
19:46:07.425000,-279.0,159.0,-125.0,-1375.0,-15.0,-107.0,0.0,0.0,0.0
19:46:07.430000,-298.0,147.0,4.0,-1375.0,-15.0,-107.0,0.0,0.0,0.0
19:46:07.434000,-336.0,142.0,133.0,-1315.0,-4.0,-83.0,0.0,0.0,0.0
19:46:07.439000,-351.0,144.0,173.0,-1315.0,-4.0,-83.0,0.0,0.0,0.0
19:46:07.444000,-351.0,144.0,173.0,-1273.0,-194.0,-90.0,0.0,0.0,0.0
19:46:07.448000,-334.0,143.0,133.0,-1273.0,-194.0,-90.0,0.0,0.0,0.0
19:46:07.453000,-312.0,151.0,95.0,-1298.0,-334.0,-117.0,0.0,0.0,0.0
19:46:07.458000,-293.0,154.0,62.0,-1298.0,-334.0,-117.0,0.0,0.0,0.0
19:46:07.463000,-265.0,147.0,5.0,-1326.0,-394.0,-130.0,0.0,0.0,0.0
19:46:07.467000,-247.0,142.0,-53.0,-1326.0,-394.0,-130.0,0.0,0.0,0.0
19:46:07.472000,-189.0,118.0,-99.0,-1317.0,-375.0,-148.0,0.0,0.0,0.0
19:46:07.477000,-189.0,112.0,-98.0,-1317.0,-375.0,-148.0,0.0,0.0,0.0
19:46:07.481000,-161.0,100.0,-100.0,-1280.0,-362.0,-164.0,0.0,0.0,0.0
19:46:07.486000,-143.0,86.0,-125.0,-1280.0,-362.0,-164.0,0.0,0.0,0.0
19:46:07.491000,-102.0,63.0,-151.0,-1269.0,-429.0,-160.0,0.0,0.0,0.0
19:46:07.495000,-83.0,42.0,-198.0,-1269.0,-429.0,-160.0,0.0,0.0,0.0
19:46:07.500000,-64.0,27.0,-249.0,-1262.0,-459.0,-164.0,0.0,0.0,0.0
19:46:07.505000,-37.0,16.0,-283.0,-1262.0,-459.0,-164.0,0.0,0.0,0.0
19:46:07.510000,-18.0,4.0,-329.0,-1262.0,-459.0,-164.0,0.0,0.0,0.0
19:46:07.514000,-18.0,-8.0,-368.0,-1234.0,-423.0,-167.0,0.0,0.0,0.0
19:46:07.519000,-11.0,-28.0,-366.0,-1234.0,-423.0,-167.0,0.0,0.0,0.0
19:46:07.524000,-7.0,-41.0,-334.0,-1210.0,-419.0,-161.0,0.0,0.0,0.0
19:46:07.528000,-1.0,-51.0,-319.0,-1210.0,-419.0,-161.0,0.0,0.0,0.0
19:46:07.533000,-9.0,-56.0,-347.0,-1213.0,-441.0,-156.0,0.0,0.0,0.0
19:46:07.538000,-28.0,-70.0,-389.0,-1213.0,-441.0,-156.0,0.0,0.0,0.0
19:46:07.542000,-60.0,-67.0,-419.0,-1247.0,-381.0,-151.0,0.0,0.0,0.0
19:46:07.547000,-87.0,-74.0,-456.0,-1247.0,-381.0,-151.0,0.0,0.0,0.0
19:46:07.552000,-87.0,-74.0,-456.0,-1240.0,-302.0,-142.0,0.0,0.0,0.0
19:46:07.557000,-128.0,-67.0,-489.0,-1240.0,-302.0,-142.0,0.0,0.0,0.0
19:46:07.561000,-170.0,-74.0,-497.0,-1196.0,-260.0,-138.0,0.0,0.0,0.0
19:46:07.566000,-212.0,-69.0,-511.0,-1196.0,-260.0,-138.0,0.0,0.0,0.0
19:46:07.571000,-258.0,-58.0,-556.0,-1177.0,-219.0,-137.0,0.0,0.0,0.0
19:46:07.575000,-301.0,-55.0,-561.0,-1177.0,-219.0,-137.0,0.0,0.0,0.0
19:46:07.580000,-357.0,-56.0,-568.0,-1182.0,-139.0,-136.0,0.0,0.0,0.0
19:46:07.585000,-391.0,-47.0,-588.0,-1182.0,-139.0,-136.0,0.0,0.0,0.0
19:46:07.589000,-442.0,-36.0,-624.0,-1170.0,-51.0,-124.0,0.0,0.0,0.0
