hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:44:11.215000,-275.0,-93.0,-599.0,-996.0,-583.0,42.0,0.0,0.0,0.0
19:44:11.220000,-315.0,-58.0,-620.0,-996.0,-583.0,42.0,0.0,0.0,0.0
19:44:11.225000,-359.0,-25.0,-632.0,-1109.0,-428.0,17.0,0.0,0.0,0.0
19:44:11.229000,-359.0,-25.0,-632.0,-1109.0,-428.0,17.0,0.0,0.0,0.0
19:44:11.234000,-409.0,13.0,-640.0,-1231.0,-360.0,-7.0,0.0,0.0,0.0
19:44:11.239000,-444.0,49.0,-635.0,-1231.0,-360.0,-7.0,0.0,0.0,0.0
19:44:11.243000,-478.0,85.0,-636.0,-1279.0,-348.0,-37.0,0.0,0.0,0.0
19:44:11.248000,-511.0,122.0,-662.0,-1279.0,-348.0,-37.0,0.0,0.0,0.0
19:44:11.253000,-529.0,150.0,-701.0,-1251.0,-338.0,-73.0,0.0,0.0,0.0
19:44:11.258000,-553.0,179.0,-705.0,-1251.0,-338.0,-73.0,0.0,0.0,0.0
19:44:11.262000,-562.0,225.0,-692.0,-1147.0,-352.0,-104.0,0.0,0.0,0.0
19:44:11.267000,-567.0,254.0,-699.0,-1147.0,-352.0,-104.0,0.0,0.0,0.0
19:44:11.272000,-583.0,281.0,-716.0,-1125.0,-387.0,-131.0,0.0,0.0,0.0
19:44:11.276000,-562.0,326.0,-732.0,-1125.0,-387.0,-131.0,0.0,0.0,0.0
19:44:11.281000,-565.0,358.0,-750.0,-1216.0,-405.0,-134.0,0.0,0.0,0.0
19:44:11.286000,-546.0,375.0,-760.0,-1216.0,-405.0,-134.0,0.0,0.0,0.0
19:44:11.290000,-534.0,409.0,-749.0,-1216.0,-397.0,-131.0,0.0,0.0,0.0
19:44:11.295000,-542.0,424.0,-735.0,-1258.0,-397.0,-131.0,0.0,0.0,0.0
19:44:11.300000,-519.0,445.0,-810.0,-1258.0,-397.0,-131.0,0.0,0.0,0.0
19:44:11.305000,-503.0,466.0,-932.0,-1154.0,-356.0,-138.0,0.0,0.0,0.0
19:44:11.309000,-503.0,482.0,-969.0,-1154.0,-356.0,-138.0,0.0,0.0,0.0
19:44:11.314000,-497.0,503.0,-981.0,-942.0,-320.0,-140.0,0.0,0.0,0.0
19:44:11.319000,-494.0,509.0,-959.0,-942.0,-320.0,-140.0,0.0,0.0,0.0
