hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:36:16.895000,116.0,67.0,274.0,-1164.0,611.0,-241.0,0.0,0.0,0.0
19:36:16.900000,51.0,55.0,326.0,-1272.0,501.0,-242.0,0.0,0.0,0.0
19:36:16.904000,11.0,56.0,533.0,-1272.0,501.0,-242.0,0.0,0.0,0.0
19:36:16.909000,43.0,98.0,735.0,-1113.0,549.0,-228.0,0.0,0.0,0.0
19:36:16.914000,83.0,136.0,625.0,-1113.0,549.0,-228.0,0.0,0.0,0.0
19:36:16.919000,92.0,137.0,406.0,-1143.0,582.0,-250.0,0.0,0.0,0.0
19:36:16.923000,65.0,95.0,371.0,-1143.0,582.0,-250.0,0.0,0.0,0.0
19:36:16.928000,-27.0,93.0,630.0,-1193.0,406.0,-245.0,0.0,0.0,0.0
19:36:16.933000,-9.0,135.0,772.0,-1193.0,406.0,-245.0,0.0,0.0,0.0
19:36:16.937000,-156.0,118.0,658.0,-948.0,205.0,-227.0,0.0,0.0,0.0
19:36:16.942000,-156.0,118.0,658.0,-948.0,205.0,-227.0,0.0,0.0,0.0
19:36:16.947000,-162.0,151.0,634.0,-913.0,-75.0,-229.0,0.0,0.0,0.0
19:36:16.951000,-104.0,76.0,842.0,-913.0,-75.0,-229.0,0.0,0.0,0.0
19:36:16.956000,-72.0,86.0,1004.0,-886.0,-480.0,-209.0,0.0,0.0,0.0
19:36:16.961000,-126.0,92.0,1002.0,-886.0,-480.0,-209.0,0.0,0.0,0.0
19:36:16.966000,-153.0,119.0,988.0,-730.0,-695.0,-178.0,0.0,0.0,0.0
19:36:16.970000,-127.0,126.0,1104.0,-730.0,-695.0,-178.0,0.0,0.0,0.0
19:36:16.975000,-167.0,88.0,1098.0,-639.0,-780.0,-120.0,0.0,0.0,0.0
19:36:16.980000,-131.0,28.0,875.0,-639.0,-780.0,-120.0,0.0,0.0,0.0
19:36:16.984000,-145.0,59.0,856.0,-506.0,-897.0,-99.0,0.0,0.0,0.0
19:36:16.989000,-86.0,86.0,946.0,-506.0,-897.0,-99.0,0.0,0.0,0.0
19:36:16.994000,-16.0,27.0,749.0,-558.0,-837.0,-104.0,0.0,0.0,0.0
19:36:16.998000,76.0,-30.0,408.0,-558.0,-837.0,-104.0,0.0,0.0,0.0
19:36:17.003000,188.0,-50.0,348.0,-558.0,-837.0,-104.0,0.0,0.0,0.0
19:36:17.007000,212.0,-81.0,233.0,-685.0,-707.0,-104.0,0.0,0.0,0.0
19:36:17.013000,232.0,-114.0,-114.0,-685.0,-707.0,-104.0,0.0,0.0,0.0
19:36:17.017000,177.0,-127.0,-347.0,-751.0,-657.0,-122.0,0.0,0.0,0.0
19:36:17.022000,178.0,-127.0,-252.0,-751.0,-657.0,-122.0,0.0,0.0,0.0
19:36:17.027000,225.0,-156.0,-170.0,-851.0,-519.0,-150.0,0.0,0.0,0.0
19:36:17.031000,193.0,-178.0,-177.0,-851.0,-519.0,-150.0,0.0,0.0,0.0
19:36:17.036000,140.0,-196.0,-332.0,-869.0,-471.0,-166.0,0.0,0.0,0.0
19:36:17.041000,165.0,-231.0,-431.0,-869.0,-471.0,-166.0,0.0,0.0,0.0
19:36:17.045000,144.0,-237.0,-203.0,-895.0,-431.0,-147.0,0.0,0.0,0.0
19:36:17.050000,144.0,-237.0,-203.0,-895.0,-431.0,-147.0,0.0,0.0,0.0
19:36:17.055000,-4.0,-210.0,49.0,-882.0,-455.0,-136.0,0.0,0.0,0.0
19:36:17.060000,-82.0,-239.0,161.0,-882.0,-455.0,-136.0,0.0,0.0,0.0
19:36:17.064000,-97.0,-288.0,88.0,-856.0,-439.0,-124.0,0.0,0.0,0.0
19:36:17.069000,-36.0,-294.0,96.0,-856.0,-439.0,-124.0,0.0,0.0,0.0
19:36:17.074000,-53.0,-258.0,241.0,-818.0,-434.0,-116.0,0.0,0.0,0.0
19:36:17.078000,-195.0,-197.0,359.0,-818.0,-434.0,-116.0,0.0,0.0,0.0
19:36:17.083000,-310.0,-110.0,261.0,-887.0,-536.0,-122.0,0.0,0.0,0.0
19:36:17.088000,-372.0,-128.0,362.0,-887.0,-536.0,-122.0,0.0,0.0,0.0
19:36:17.092000,-354.0,-148.0,634.0,-853.0,-460.0,-111.0,0.0,0.0,0.0
19:36:17.097000,-245.0,-188.0,735.0,-853.0,-460.0,-111.0,0.0,0.0,0.0
19:36:17.102000,-302.0,-232.0,483.0,-853.0,-353.0,-45.0,0.0,0.0,0.0
19:36:17.107000,-413.0,-175.0,97.0,-853.0,-353.0,-45.0,0.0,0.0,0.0
19:36:17.111000,-364.0,-105.0,-40.0,-853.0,-411.0,-24.0,0.0,0.0,0.0
19:36:17.116000,-197.0,-89.0,110.0,-847.0,-411.0,-24.0,0.0,0.0,0.0
19:36:17.121000,-58.0,-137.0,216.0,-847.0,-411.0,-24.0,0.0,0.0,0.0
19:36:17.125000,28.0,-228.0,-39.0,-826.0,-581.0,-14.0,0.0,0.0,0.0
19:36:17.130000,-23.0,-185.0,-207.0,-826.0,-581.0,-14.0,0.0,0.0,0.0
19:36:17.135000,18.0,-123.0,-228.0,-863.0,-627.0,-11.0,0.0,0.0,0.0
19:36:17.139000,32.0,-126.0,-259.0,-863.0,-627.0,-11.0,0.0,0.0,0.0
19:36:17.144000,166.0,-103.0,-289.0,-767.0,-557.0,-35.0,0.0,0.0,0.0
19:36:17.149000,261.0,-108.0,-335.0,-767.0,-557.0,-35.0,0.0,0.0,0.0
19:36:17.154000,247.0,-88.0,-322.0,-828.0,-535.0,-28.0,0.0,0.0,0.0
19:36:17.158000,217.0,-111.0,-207.0,-828.0,-535.0,-28.0,0.0,0.0,0.0
19:36:17.163000,217.0,-111.0,-207.0,-982.0,-583.0,-33.0,0.0,0.0,0.0
19:36:17.168000,289.0,-164.0,-138.0,-982.0,-583.0,-33.0,0.0,0.0,0.0
19:36:17.172000,314.0,-204.0,-233.0,-1039.0,-576.0,-37.0,0.0,0.0,0.0
19:36:17.177000,267.0,-176.0,-462.0,-1039.0,-576.0,-37.0,0.0,0.0,0.0
19:36:17.182000,219.0,-129.0,-697.0,-960.0,-474.0,-47.0,0.0,0.0,0.0
19:36:17.186000,291.0,-128.0,-728.0,-960.0,-474.0,-47.0,0.0,0.0,0.0
19:36:17.191000,319.0,-182.0,-661.0,-821.0,-422.0,-32.0,0.0,0.0,0.0
19:36:17.196000,299.0,-132.0,-583.0,-821.0,-422.0,-32.0,0.0,0.0,0.0
19:36:17.201000,285.0,-106.0,-523.0,-875.0,-432.0,-27.0,0.0,0.0,0.0
19:36:17.205000,317.0,-100.0,-372.0,-875.0,-432.0,-27.0,0.0,0.0,0.0
19:36:17.210000,278.0,-154.0,-287.0,-1056.0,-446.0,-11.0,0.0,0.0,0.0
19:36:17.215000,128.0,-189.0,-260.0,-1056.0,-446.0,-11.0,0.0,0.0,0.0
19:36:17.219000,65.0,-137.0,-371.0,-1069.0,-357.0,1.0,0.0,0.0,0.0
19:36:17.224000,-26.0,-113.0,-445.0,-1069.0,-357.0,1.0,0.0,0.0,0.0
19:36:17.229000,-144.0,-68.0,-534.0,-1069.0,-357.0,1.0,0.0,0.0,0.0
19:36:17.233000,-198.0,-9.0,-575.0,-1007.0,-205.0,-8.0,0.0,0.0,0.0
19:36:17.238000,-175.0,28.0,-471.0,-978.0,-278.0,-1.0,0.0,0.0,0.0
19:36:17.243000,-125.0,18.0,-338.0,-978.0,-278.0,-1.0,0.0,0.0,0.0
19:36:17.248000,-95.0,-8.0,-312.0,-978.0,-278.0,-1.0,0.0,0.0,0.0
19:36:17.252000,-23.0,-35.0,-287.0,-1000.0,-461.0,-3.0,0.0,0.0,0.0
19:36:17.257000,0.0,-42.0,-289.0,-1000.0,-461.0,-3.0,0.0,0.0,0.0
19:36:17.262000,-36.0,-55.0,-347.0,-1034.0,-494.0,-12.0,0.0,0.0,0.0
19:36:17.266000,-23.0,-78.0,-388.0,-1034.0,-494.0,-12.0,0.0,0.0,0.0
19:36:17.271000,-23.0,-78.0,-388.0,-925.0,-373.0,-23.0,0.0,0.0,0.0
19:36:17.276000,54.0,-100.0,-436.0,-925.0,-373.0,-23.0,0.0,0.0,0.0
19:36:17.280000,69.0,-121.0,-541.0,-821.0,-325.0,-15.0,0.0,0.0,0.0
19:36:17.285000,29.0,-98.0,-536.0,-821.0,-325.0,-15.0,0.0,0.0,0.0
19:36:17.290000,15.0,-60.0,-445.0,-888.0,-413.0,-19.0,0.0,0.0,0.0
19:36:17.295000,2.0,-77.0,-382.0,-888.0,-413.0,-19.0,0.0,0.0,0.0
19:36:17.299000,75.0,-63.0,-346.0,-1003.0,-471.0,-53.0,0.0,0.0,0.0
19:36:17.304000,98.0,-77.0,-397.0,-1003.0,-471.0,-53.0,0.0,0.0,0.0
19:36:17.309000,145.0,-52.0,-504.0,-1038.0,-412.0,-84.0,0.0,0.0,0.0
19:36:17.313000,161.0,-74.0,-555.0,-1038.0,-412.0,-84.0,0.0,0.0,0.0
19:36:17.318000,162.0,-83.0,-513.0,-940.0,-324.0,-82.0,0.0,0.0,0.0
19:36:17.323000,158.0,-64.0,-444.0,-940.0,-324.0,-82.0,0.0,0.0,0.0
19:36:17.327000,193.0,-54.0,-363.0,-843.0,-295.0,-73.0,0.0,0.0,0.0
19:36:17.332000,163.0,-50.0,-379.0,-843.0,-295.0,-73.0,0.0,0.0,0.0
19:36:17.337000,139.0,-58.0,-509.0,-843.0,-295.0,-73.0,0.0,0.0,0.0
19:36:17.342000,198.0,-21.0,-628.0,-852.0,-273.0,-74.0,0.0,0.0,0.0
19:36:17.346000,252.0,-17.0,-764.0,-852.0,-273.0,-74.0,0.0,0.0,0.0
19:36:17.351000,250.0,-9.0,-845.0,-918.0,-249.0,-76.0,0.0,0.0,0.0
19:36:17.356000,201.0,-2.0,-739.0,-918.0,-249.0,-76.0,0.0,0.0,0.0
19:36:17.360000,84.0,-6.0,-585.0,-980.0,-299.0,-66.0,0.0,0.0,0.0
19:36:17.365000,8.0,4.0,-573.0,-980.0,-299.0,-66.0,0.0,0.0,0.0
19:36:17.370000,42.0,2.0,-590.0,-1006.0,-316.0,-73.0,0.0,0.0,0.0
19:36:17.374000,73.0,2.0,-502.0,-1006.0,-316.0,-73.0,0.0,0.0,0.0
19:36:17.379000,73.0,2.0,-502.0,-977.0,-352.0,-105.0,0.0,0.0,0.0
19:36:17.384000,76.0,13.0,-367.0,-977.0,-352.0,-105.0,0.0,0.0,0.0
19:36:17.389000,79.0,-3.0,-289.0,-946.0,-366.0,-100.0,0.0,0.0,0.0
19:36:17.393000,78.0,-23.0,-350.0,-946.0,-366.0,-100.0,0.0,0.0,0.0
19:36:17.398000,36.0,-16.0,-417.0,-948.0,-218.0,-67.0,0.0,0.0,0.0
19:36:17.403000,9.0,3.0,-432.0,-948.0,-218.0,-67.0,0.0,0.0,0.0
19:36:17.407000,29.0,2.0,-489.0,-926.0,-130.0,-49.0,0.0,0.0,0.0
19:36:17.412000,85.0,-10.0,-654.0,-926.0,-130.0,-49.0,0.0,0.0,0.0
19:36:17.417000,123.0,-25.0,-787.0,-853.0,-202.0,-67.0,0.0,0.0,0.0
