hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:34:33.972000,287.0,154.0,-195.0,416.0,910.0,-134.0,7.0,-202.0,529.0
19:34:33.976000,248.0,163.0,-102.0,359.0,891.0,-141.0,7.0,-202.0,529.0
19:34:33.981000,223.0,176.0,-56.0,325.0,863.0,-146.0,22.0,-204.0,519.0
19:34:33.986000,212.0,186.0,-25.0,318.0,823.0,-134.0,22.0,-204.0,519.0
19:34:33.990000,192.0,191.0,13.0,351.0,780.0,-128.0,22.0,-204.0,519.0
19:34:33.995000,182.0,187.0,67.0,395.0,751.0,-127.0,7.0,-198.0,519.0
19:34:34.000000,184.0,172.0,107.0,426.0,758.0,-111.0,7.0,-198.0,519.0
19:34:34.005000,187.0,154.0,107.0,446.0,747.0,-114.0,9.0,-202.0,511.0
19:34:34.009000,202.0,135.0,109.0,456.0,709.0,-114.0,9.0,-202.0,511.0
19:34:34.013000,213.0,104.0,148.0,464.0,698.0,-108.0,9.0,-202.0,511.0
19:34:34.019000,226.0,73.0,164.0,481.0,710.0,-115.0,3.0,-180.0,511.0
19:34:34.023000,232.0,49.0,140.0,481.0,710.0,-115.0,3.0,-180.0,511.0
19:34:34.028000,220.0,23.0,133.0,506.0,724.0,-110.0,1.0,-189.0,513.0
19:34:34.033000,206.0,0.0,147.0,484.0,764.0,-122.0,1.0,-189.0,513.0
19:34:34.037000,189.0,-20.0,148.0,484.0,764.0,-122.0,1.0,-189.0,513.0
19:34:34.041000,167.0,-30.0,110.0,442.0,804.0,-131.0,19.0,-190.0,529.0
19:34:34.047000,142.0,-38.0,65.0,420.0,859.0,-137.0,19.0,-190.0,529.0
19:34:34.052000,114.0,-48.0,56.0,417.0,879.0,-135.0,6.0,-187.0,507.0
19:34:34.056000,76.0,-53.0,78.0,409.0,864.0,-139.0,6.0,-187.0,507.0
19:34:34.060000,76.0,-53.0,78.0,380.0,881.0,-144.0,6.0,-187.0,507.0
19:34:34.066000,-8.0,-58.0,55.0,343.0,901.0,-143.0,15.0,-186.0,520.0
19:34:34.070000,-8.0,-58.0,55.0,340.0,891.0,-149.0,15.0,-186.0,520.0
19:34:34.075000,-49.0,-53.0,7.0,364.0,915.0,-160.0,16.0,-187.0,517.0
19:34:34.080000,-70.0,-53.0,-18.0,394.0,890.0,-160.0,16.0,-187.0,517.0
19:34:34.087000,-151.0,-44.0,58.0,365.0,812.0,-166.0,9.0,-180.0,519.0
19:34:34.089000,-151.0,-44.0,58.0,365.0,812.0,-166.0,9.0,-180.0,519.0
19:34:34.093000,-170.0,-40.0,42.0,350.0,798.0,-168.0,9.0,-180.0,519.0
19:34:34.098000,-184.0,-32.0,16.0,345.0,797.0,-178.0,6.0,-180.0,520.0
19:34:34.103000,-191.0,-25.0,-11.0,361.0,781.0,-171.0,6.0,-180.0,520.0
19:34:34.108000,-202.0,-21.0,-18.0,415.0,745.0,-158.0,9.0,-192.0,526.0
19:34:34.113000,-226.0,-11.0,26.0,457.0,723.0,-157.0,9.0,-192.0,526.0
19:34:34.117000,-251.0,-4.0,60.0,482.0,728.0,-149.0,9.0,-192.0,526.0
19:34:34.122000,-263.0,-2.0,49.0,504.0,731.0,-134.0,4.0,-184.0,514.0
19:34:34.127000,-287.0,2.0,41.0,498.0,730.0,-120.0,4.0,-184.0,514.0
19:34:34.131000,-304.0,0.0,62.0,462.0,730.0,-109.0,9.0,-195.0,517.0
19:34:34.136000,-321.0,-2.0,75.0,462.0,730.0,-109.0,9.0,-195.0,517.0
19:34:34.140000,-320.0,-2.0,62.0,426.0,724.0,-106.0,9.0,-195.0,517.0
19:34:34.145000,-318.0,-8.0,40.0,412.0,722.0,-105.0,7.0,-192.0,519.0
19:34:34.150000,-311.0,-14.0,25.0,420.0,715.0,-102.0,7.0,-192.0,519.0
19:34:34.155000,-301.0,-24.0,20.0,432.0,705.0,-107.0,12.0,-196.0,523.0
19:34:34.160000,-291.0,-35.0,18.0,433.0,702.0,-107.0,12.0,-196.0,523.0
19:34:34.164000,-291.0,-35.0,18.0,427.0,700.0,-103.0,12.0,-196.0,523.0
19:34:34.169000,-291.0,-66.0,63.0,427.0,687.0,-94.0,12.0,-180.0,526.0
19:34:34.174000,-297.0,-84.0,114.0,437.0,661.0,-91.0,12.0,-180.0,526.0
19:34:34.178000,-297.0,-84.0,114.0,450.0,649.0,-84.0,19.0,-192.0,522.0
19:34:34.183000,-308.0,-107.0,155.0,466.0,646.0,-79.0,19.0,-192.0,522.0
19:34:34.187000,-304.0,-131.0,177.0,496.0,629.0,-90.0,19.0,-192.0,522.0
19:34:34.192000,-298.0,-150.0,203.0,518.0,620.0,-103.0,10.0,-199.0,523.0
19:34:34.197000,-298.0,-167.0,228.0,514.0,659.0,-111.0,10.0,-199.0,523.0
19:34:34.202000,-311.0,-182.0,238.0,488.0,729.0,-116.0,6.0,-195.0,522.0
19:34:34.207000,-344.0,-195.0,251.0,456.0,785.0,-132.0,6.0,-195.0,522.0
19:34:34.211000,-371.0,-207.0,277.0,424.0,816.0,-162.0,6.0,-195.0,522.0
19:34:34.216000,-394.0,-212.0,261.0,401.0,840.0,-191.0,16.0,-201.0,528.0
19:34:34.221000,-424.0,-210.0,225.0,386.0,873.0,-215.0,16.0,-201.0,528.0
19:34:34.225000,-443.0,-214.0,215.0,366.0,891.0,-232.0,22.0,-205.0,544.0
19:34:34.230000,-469.0,-214.0,216.0,345.0,889.0,-249.0,22.0,-205.0,544.0
19:34:34.234000,-478.0,-210.0,205.0,330.0,883.0,-268.0,22.0,-205.0,544.0
19:34:34.239000,-478.0,-202.0,179.0,330.0,878.0,-281.0,22.0,-205.0,534.0
19:34:34.244000,-460.0,-193.0,149.0,324.0,878.0,-281.0,22.0,-205.0,534.0
19:34:34.249000,-446.0,-186.0,105.0,325.0,881.0,-285.0,31.0,-205.0,537.0
19:34:34.254000,-417.0,-179.0,54.0,339.0,881.0,-285.0,31.0,-205.0,537.0
19:34:34.258000,-380.0,-169.0,10.0,366.0,854.0,-285.0,31.0,-205.0,537.0
19:34:34.263000,-328.0,-161.0,-12.0,402.0,802.0,-284.0,24.0,-208.0,546.0
19:34:34.268000,-270.0,-155.0,-42.0,432.0,769.0,-282.0,24.0,-208.0,546.0
