hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:32:25.549000,121.0,247.0,-83.0,-1247.0,790.0,-124.0,0.0,0.0,0.0
19:32:25.553000,85.0,289.0,12.0,-1381.0,600.0,-99.0,0.0,0.0,0.0
19:32:25.558000,-139.0,361.0,-102.0,-1381.0,600.0,-99.0,0.0,0.0,0.0
19:32:25.563000,-107.0,336.0,-212.0,-1547.0,438.0,-109.0,0.0,0.0,0.0
19:32:25.567000,-151.0,364.0,-222.0,-1547.0,438.0,-109.0,0.0,0.0,0.0
19:32:25.572000,-163.0,383.0,-141.0,-1472.0,351.0,-162.0,0.0,0.0,0.0
19:32:25.577000,-82.0,340.0,-49.0,-1472.0,351.0,-162.0,0.0,0.0,0.0
19:32:25.582000,-126.0,338.0,-45.0,-1304.0,443.0,-168.0,0.0,0.0,0.0
19:32:25.586000,-197.0,337.0,-167.0,-1304.0,443.0,-168.0,0.0,0.0,0.0
19:32:25.591000,-211.0,338.0,-226.0,-1064.0,507.0,-200.0,0.0,0.0,0.0
19:32:25.596000,-157.0,299.0,-135.0,-1064.0,507.0,-200.0,0.0,0.0,0.0
19:32:25.600000,-143.0,266.0,-46.0,-927.0,411.0,-235.0,0.0,0.0,0.0
19:32:25.605000,-153.0,230.0,-67.0,-927.0,411.0,-235.0,0.0,0.0,0.0
19:32:25.610000,-69.0,183.0,-74.0,-927.0,411.0,-235.0,0.0,0.0,0.0
19:32:25.614000,-8.0,167.0,-86.0,-994.0,342.0,-257.0,0.0,0.0,0.0
19:32:25.619000,-67.0,161.0,-172.0,-994.0,342.0,-257.0,0.0,0.0,0.0
19:32:25.624000,-30.0,123.0,-263.0,-992.0,373.0,-281.0,0.0,0.0,0.0
19:32:25.628000,0.0,98.0,-259.0,-992.0,373.0,-281.0,0.0,0.0,0.0
19:32:25.633000,0.0,107.0,-192.0,-853.0,391.0,-287.0,0.0,0.0,0.0
19:32:25.638000,23.0,109.0,-163.0,-853.0,391.0,-287.0,0.0,0.0,0.0
19:32:25.643000,-11.0,126.0,-222.0,-820.0,370.0,-312.0,0.0,0.0,0.0
19:32:25.647000,-31.0,143.0,-319.0,-820.0,370.0,-312.0,0.0,0.0,0.0
19:32:25.652000,-18.0,151.0,-357.0,-875.0,451.0,-319.0,0.0,0.0,0.0
19:32:25.656000,-18.0,151.0,-357.0,-875.0,451.0,-319.0,0.0,0.0,0.0
19:32:25.661000,-21.0,149.0,-340.0,-860.0,503.0,-318.0,0.0,0.0,0.0
19:32:25.666000,-5.0,152.0,-336.0,-860.0,503.0,-318.0,0.0,0.0,0.0
19:32:25.671000,13.0,134.0,-336.0,-872.0,437.0,-325.0,0.0,0.0,0.0
19:32:25.675000,55.0,102.0,-352.0,-872.0,437.0,-325.0,0.0,0.0,0.0
19:32:25.680000,61.0,70.0,-355.0,-865.0,432.0,-324.0,0.0,0.0,0.0
19:32:25.685000,60.0,27.0,-344.0,-865.0,432.0,-324.0,0.0,0.0,0.0
19:32:25.690000,65.0,-12.0,-334.0,-745.0,514.0,-314.0,0.0,0.0,0.0
19:32:25.694000,50.0,-50.0,-316.0,-745.0,514.0,-314.0,0.0,0.0,0.0
19:32:25.698000,60.0,-100.0,-285.0,-649.0,625.0,-314.0,0.0,0.0,0.0
19:32:25.704000,18.0,-140.0,-231.0,-649.0,625.0,-314.0,0.0,0.0,0.0
19:32:25.708000,-46.0,-165.0,-235.0,-656.0,724.0,-283.0,0.0,0.0,0.0
19:32:25.713000,-91.0,-170.0,-268.0,-656.0,724.0,-283.0,0.0,0.0,0.0
19:32:25.718000,-112.0,-182.0,-209.0,-656.0,698.0,-283.0,0.0,0.0,0.0
19:32:25.722000,-119.0,-189.0,-122.0,-643.0,698.0,-245.0,0.0,0.0,0.0
19:32:25.727000,-131.0,-178.0,-112.0,-643.0,698.0,-245.0,0.0,0.0,0.0
19:32:25.732000,-119.0,-161.0,-131.0,-662.0,656.0,-247.0,0.0,0.0,0.0
19:32:25.737000,-105.0,-154.0,-86.0,-662.0,656.0,-247.0,0.0,0.0,0.0
19:32:25.741000,-95.0,-142.0,-19.0,-775.0,592.0,-244.0,0.0,0.0,0.0
19:32:25.746000,-47.0,-137.0,45.0,-775.0,592.0,-244.0,0.0,0.0,0.0
19:32:25.751000,9.0,-134.0,91.0,-843.0,387.0,-238.0,0.0,0.0,0.0
19:32:25.755000,63.0,-132.0,77.0,-843.0,387.0,-238.0,0.0,0.0,0.0
19:32:25.760000,117.0,-143.0,31.0,-796.0,254.0,-237.0,0.0,0.0,0.0
19:32:25.765000,117.0,-143.0,31.0,-796.0,254.0,-237.0,0.0,0.0,0.0
19:32:25.769000,163.0,-158.0,-4.0,-643.0,290.0,-219.0,0.0,0.0,0.0
19:32:25.774000,163.0,-154.0,-12.0,-643.0,290.0,-219.0,0.0,0.0,0.0
19:32:25.779000,155.0,-170.0,-36.0,-478.0,404.0,-193.0,0.0,0.0,0.0
19:32:25.784000,140.0,-172.0,-108.0,-478.0,404.0,-193.0,0.0,0.0,0.0
19:32:25.788000,97.0,-147.0,-211.0,-398.0,569.0,-160.0,0.0,0.0,0.0
19:32:25.793000,41.0,-136.0,-293.0,-398.0,569.0,-160.0,0.0,0.0,0.0
19:32:25.798000,-16.0,-129.0,-329.0,-366.0,648.0,-134.0,0.0,0.0,0.0
19:32:25.802000,-68.0,-100.0,-360.0,-366.0,648.0,-134.0,0.0,0.0,0.0
19:32:25.807000,-112.0,-77.0,-396.0,-417.0,611.0,-135.0,0.0,0.0,0.0
19:32:25.812000,-140.0,-57.0,-441.0,-417.0,611.0,-135.0,0.0,0.0,0.0
19:32:25.816000,-138.0,-44.0,-462.0,-491.0,514.0,-158.0,0.0,0.0,0.0
19:32:25.821000,-124.0,-31.0,-431.0,-491.0,514.0,-158.0,0.0,0.0,0.0
19:32:25.826000,-96.0,-18.0,-393.0,-522.0,368.0,-184.0,0.0,0.0,0.0
19:32:25.831000,-56.0,-3.0,-371.0,-522.0,368.0,-184.0,0.0,0.0,0.0
19:32:25.835000,-13.0,1.0,-360.0,-522.0,368.0,-184.0,0.0,0.0,0.0
19:32:25.840000,15.0,2.0,-364.0,-550.0,314.0,-193.0,0.0,0.0,0.0
19:32:25.845000,40.0,-5.0,-359.0,-550.0,314.0,-193.0,0.0,0.0,0.0
19:32:25.849000,53.0,-24.0,-321.0,-512.0,368.0,-176.0,0.0,0.0,0.0
19:32:25.854000,69.0,-44.0,-276.0,-512.0,368.0,-176.0,0.0,0.0,0.0
19:32:25.859000,85.0,-67.0,-243.0,-455.0,424.0,-155.0,0.0,0.0,0.0
19:32:25.863000,80.0,-88.0,-223.0,-455.0,424.0,-155.0,0.0,0.0,0.0
19:32:25.868000,74.0,-109.0,-203.0,-440.0,482.0,-134.0,0.0,0.0,0.0
19:32:25.873000,60.0,-119.0,-196.0,-440.0,482.0,-134.0,0.0,0.0,0.0
19:32:25.878000,60.0,-119.0,-196.0,-435.0,567.0,-114.0,0.0,0.0,0.0
19:32:25.882000,29.0,-121.0,-182.0,-435.0,567.0,-114.0,0.0,0.0,0.0
19:32:25.887000,-1.0,-119.0,-154.0,-457.0,629.0,-113.0,0.0,0.0,0.0
19:32:25.891000,-25.0,-122.0,-135.0,-457.0,629.0,-113.0,0.0,0.0,0.0
19:32:25.896000,-53.0,-115.0,-115.0,-558.0,646.0,-117.0,0.0,0.0,0.0
19:32:25.901000,-79.0,-104.0,-79.0,-558.0,646.0,-117.0,0.0,0.0,0.0
19:32:25.906000,-104.0,-99.0,-34.0,-681.0,636.0,-118.0,0.0,0.0,0.0
19:32:25.910000,-126.0,-91.0,9.0,-681.0,636.0,-118.0,0.0,0.0,0.0
19:32:25.915000,-144.0,-81.0,44.0,-752.0,600.0,-117.0,0.0,0.0,0.0
19:32:25.920000,-158.0,-67.0,80.0,-752.0,600.0,-117.0,0.0,0.0,0.0
19:32:25.925000,-172.0,-51.0,119.0,-772.0,535.0,-116.0,0.0,0.0,0.0
19:32:25.929000,-197.0,-39.0,150.0,-772.0,535.0,-116.0,0.0,0.0,0.0
19:32:25.934000,-228.0,-25.0,170.0,-779.0,452.0,-114.0,0.0,0.0,0.0
19:32:25.939000,-260.0,-8.0,177.0,-779.0,452.0,-114.0,0.0,0.0,0.0
19:32:25.943000,-286.0,8.0,174.0,-779.0,452.0,-114.0,0.0,0.0,0.0
19:32:25.948000,-294.0,21.0,168.0,-785.0,299.0,-111.0,0.0,0.0,0.0
19:32:25.953000,-289.0,36.0,142.0,-785.0,299.0,-111.0,0.0,0.0,0.0
19:32:25.957000,-267.0,53.0,78.0,-792.0,73.0,-117.0,0.0,0.0,0.0
19:32:25.962000,-232.0,69.0,-5.0,-792.0,73.0,-117.0,0.0,0.0,0.0
19:32:25.967000,-186.0,82.0,-97.0,-812.0,-96.0,-141.0,0.0,0.0,0.0
19:32:25.972000,-135.0,95.0,-196.0,-812.0,-96.0,-141.0,0.0,0.0,0.0
19:32:25.976000,-79.0,104.0,-282.0,-837.0,-151.0,-173.0,0.0,0.0,0.0
19:32:25.981000,-23.0,110.0,-342.0,-837.0,-151.0,-173.0,0.0,0.0,0.0
19:32:25.986000,-23.0,110.0,-342.0,-861.0,-128.0,-205.0,0.0,0.0,0.0
19:32:25.990000,31.0,114.0,-391.0,-861.0,-128.0,-205.0,0.0,0.0,0.0
19:32:25.995000,76.0,112.0,-433.0,-887.0,-40.0,-232.0,0.0,0.0,0.0
19:32:26.000000,109.0,107.0,-447.0,-887.0,-40.0,-232.0,0.0,0.0,0.0
19:32:26.004000,132.0,100.0,-424.0,-884.0,68.0,-238.0,0.0,0.0,0.0
19:32:26.009000,144.0,91.0,-386.0,-884.0,68.0,-238.0,0.0,0.0,0.0
19:32:26.014000,147.0,77.0,-343.0,-833.0,108.0,-213.0,0.0,0.0,0.0
19:32:26.019000,149.0,58.0,-294.0,-833.0,108.0,-213.0,0.0,0.0,0.0
19:32:26.023000,148.0,32.0,-237.0,-746.0,69.0,-160.0,0.0,0.0,0.0
19:32:26.028000,137.0,2.0,-178.0,-746.0,69.0,-160.0,0.0,0.0,0.0
19:32:26.033000,126.0,-26.0,-138.0,-667.0,1.0,-91.0,0.0,0.0,0.0
19:32:26.037000,116.0,-49.0,-126.0,-667.0,1.0,-91.0,0.0,0.0,0.0
