hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:32:13.419000,35.0,41.0,-4.0,-994.0,240.0,-434.0,0.0,0.0,0.0
19:32:13.423000,93.0,19.0,25.0,-920.0,284.0,-412.0,0.0,0.0,0.0
19:32:13.428000,140.0,0.0,27.0,-920.0,284.0,-412.0,0.0,0.0,0.0
19:32:13.433000,161.0,-10.0,14.0,-807.0,395.0,-375.0,0.0,0.0,0.0
19:32:13.437000,167.0,-29.0,39.0,-807.0,395.0,-375.0,0.0,0.0,0.0
19:32:13.442000,165.0,-59.0,72.0,-740.0,472.0,-320.0,0.0,0.0,0.0
19:32:13.446000,172.0,-64.0,75.0,-740.0,472.0,-320.0,0.0,0.0,0.0
19:32:13.452000,180.0,-61.0,64.0,-740.0,472.0,-320.0,0.0,0.0,0.0
19:32:13.456000,177.0,-60.0,38.0,-779.0,501.0,-273.0,0.0,0.0,0.0
19:32:13.461000,178.0,-56.0,10.0,-779.0,501.0,-273.0,0.0,0.0,0.0
19:32:13.466000,196.0,-51.0,-15.0,-840.0,539.0,-241.0,0.0,0.0,0.0
19:32:13.470000,214.0,-37.0,-13.0,-840.0,539.0,-241.0,0.0,0.0,0.0
19:32:13.475000,203.0,-39.0,-2.0,-891.0,586.0,-223.0,0.0,0.0,0.0
19:32:13.480000,198.0,-46.0,-77.0,-891.0,586.0,-223.0,0.0,0.0,0.0
19:32:13.484000,198.0,-58.0,-150.0,-950.0,607.0,-204.0,0.0,0.0,0.0
19:32:13.489000,199.0,-52.0,-156.0,-950.0,607.0,-204.0,0.0,0.0,0.0
19:32:13.494000,199.0,-52.0,-156.0,-977.0,558.0,-197.0,0.0,0.0,0.0
19:32:13.499000,180.0,-23.0,-135.0,-977.0,558.0,-197.0,0.0,0.0,0.0
19:32:13.503000,136.0,-4.0,-116.0,-1017.0,559.0,-198.0,0.0,0.0,0.0
19:32:13.508000,96.0,5.0,-185.0,-1017.0,559.0,-198.0,0.0,0.0,0.0
19:32:13.513000,72.0,16.0,-329.0,-1029.0,657.0,-193.0,0.0,0.0,0.0
