hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:32:47.289000,-21.0,127.0,224.0,-1396.0,219.0,-268.0,0.0,0.0,0.0
19:32:47.294000,2.0,140.0,158.0,-1350.0,191.0,-280.0,0.0,0.0,0.0
19:32:47.299000,0.0,151.0,49.0,-1350.0,191.0,-280.0,0.0,0.0,0.0
19:32:47.303000,1.0,161.0,-23.0,-1190.0,244.0,-304.0,0.0,0.0,0.0
19:32:47.308000,56.0,156.0,-38.0,-1190.0,244.0,-304.0,0.0,0.0,0.0
19:32:47.313000,63.0,135.0,-125.0,-1190.0,244.0,-304.0,0.0,0.0,0.0
19:32:47.318000,106.0,98.0,-186.0,-981.0,306.0,-342.0,0.0,0.0,0.0
19:32:47.322000,123.0,66.0,-156.0,-981.0,306.0,-342.0,0.0,0.0,0.0
19:32:47.327000,121.0,40.0,-131.0,-899.0,401.0,-343.0,0.0,0.0,0.0
19:32:47.332000,119.0,14.0,-116.0,-899.0,401.0,-343.0,0.0,0.0,0.0
19:32:47.336000,105.0,-17.0,-91.0,-961.0,504.0,-331.0,0.0,0.0,0.0
19:32:47.341000,86.0,-39.0,-51.0,-961.0,504.0,-331.0,0.0,0.0,0.0
19:32:47.346000,86.0,-39.0,-51.0,-1019.0,554.0,-322.0,0.0,0.0,0.0
19:32:47.351000,49.0,-48.0,-4.0,-1019.0,554.0,-322.0,0.0,0.0,0.0
19:32:47.355000,24.0,-48.0,-7.0,-1023.0,522.0,-314.0,0.0,0.0,0.0
19:32:47.360000,-16.0,-49.0,-48.0,-1023.0,522.0,-314.0,0.0,0.0,0.0
19:32:47.365000,-53.0,-48.0,-56.0,-1036.0,451.0,-301.0,0.0,0.0,0.0
19:32:47.369000,-65.0,-57.0,-10.0,-1036.0,451.0,-301.0,0.0,0.0,0.0
19:32:47.374000,-51.0,-60.0,13.0,-1018.0,357.0,-291.0,0.0,0.0,0.0
19:32:47.379000,-27.0,-53.0,-10.0,-1018.0,357.0,-291.0,0.0,0.0,0.0
19:32:47.383000,7.0,-44.0,-49.0,-991.0,301.0,-293.0,0.0,0.0,0.0
19:32:47.388000,50.0,-37.0,-102.0,-991.0,301.0,-293.0,0.0,0.0,0.0
19:32:47.393000,81.0,-29.0,-114.0,-956.0,308.0,-295.0,0.0,0.0,0.0
19:32:47.398000,112.0,-30.0,-117.0,-956.0,308.0,-295.0,0.0,0.0,0.0
19:32:47.402000,149.0,-30.0,-141.0,-916.0,372.0,-295.0,0.0,0.0,0.0
19:32:47.407000,180.0,-32.0,-185.0,-916.0,372.0,-295.0,0.0,0.0,0.0
19:32:47.412000,193.0,-31.0,-216.0,-916.0,372.0,-295.0,0.0,0.0,0.0
19:32:47.416000,195.0,-34.0,-222.0,-836.0,476.0,-287.0,0.0,0.0,0.0
19:32:47.421000,185.0,-39.0,-224.0,-836.0,476.0,-287.0,0.0,0.0,0.0
19:32:47.426000,156.0,-42.0,-231.0,-736.0,578.0,-260.0,0.0,0.0,0.0
19:32:47.430000,115.0,-44.0,-219.0,-736.0,578.0,-260.0,0.0,0.0,0.0
19:32:47.435000,72.0,-47.0,-176.0,-655.0,639.0,-226.0,0.0,0.0,0.0
19:32:47.440000,37.0,-52.0,-126.0,-655.0,639.0,-226.0,0.0,0.0,0.0
19:32:47.445000,15.0,-58.0,-96.0,-564.0,602.0,-201.0,0.0,0.0,0.0
19:32:47.449000,3.0,-59.0,-100.0,-564.0,602.0,-201.0,0.0,0.0,0.0
19:32:47.454000,0.0,-60.0,-128.0,-477.0,550.0,-192.0,0.0,0.0,0.0
19:32:47.459000,0.0,-60.0,-128.0,-477.0,550.0,-192.0,0.0,0.0,0.0
19:32:47.463000,9.0,-63.0,-142.0,-436.0,554.0,-189.0,0.0,0.0,0.0
19:32:47.468000,34.0,-63.0,-128.0,-436.0,554.0,-189.0,0.0,0.0,0.0
19:32:47.473000,69.0,-63.0,-107.0,-471.0,543.0,-187.0,0.0,0.0,0.0
19:32:47.477000,107.0,-63.0,-80.0,-471.0,543.0,-187.0,0.0,0.0,0.0
19:32:47.482000,141.0,-63.0,-49.0,-554.0,549.0,-179.0,0.0,0.0,0.0
19:32:47.487000,166.0,-60.0,-19.0,-554.0,549.0,-179.0,0.0,0.0,0.0
19:32:47.492000,179.0,-64.0,16.0,-591.0,601.0,-160.0,0.0,0.0,0.0
19:32:47.496000,179.0,-70.0,63.0,-591.0,601.0,-160.0,0.0,0.0,0.0
19:32:47.501000,166.0,-79.0,114.0,-551.0,634.0,-140.0,0.0,0.0,0.0
19:32:47.506000,144.0,-92.0,152.0,-551.0,634.0,-140.0,0.0,0.0,0.0
19:32:47.510000,115.0,-107.0,171.0,-467.0,636.0,-119.0,0.0,0.0,0.0
19:32:47.515000,79.0,-128.0,175.0,-467.0,636.0,-119.0,0.0,0.0,0.0
19:32:47.520000,40.0,-149.0,162.0,-467.0,636.0,-119.0,0.0,0.0,0.0
19:32:47.524000,0.0,-170.0,130.0,-366.0,635.0,-99.0,0.0,0.0,0.0
19:32:47.529000,-44.0,-185.0,88.0,-366.0,635.0,-99.0,0.0,0.0,0.0
19:32:47.534000,-95.0,-191.0,48.0,-308.0,661.0,-97.0,0.0,0.0,0.0
19:32:47.539000,-154.0,-186.0,18.0,-308.0,661.0,-97.0,0.0,0.0,0.0
19:32:47.543000,-208.0,-176.0,9.0,-358.0,703.0,-124.0,0.0,0.0,0.0
19:32:47.548000,-251.0,-159.0,16.0,-358.0,703.0,-124.0,0.0,0.0,0.0
19:32:47.553000,-277.0,-137.0,37.0,-470.0,666.0,-162.0,0.0,0.0,0.0
19:32:47.557000,-284.0,-116.0,66.0,-470.0,666.0,-162.0,0.0,0.0,0.0
19:32:47.562000,-274.0,-97.0,95.0,-543.0,513.0,-192.0,0.0,0.0,0.0
19:32:47.567000,-274.0,-97.0,95.0,-543.0,513.0,-192.0,0.0,0.0,0.0
19:32:47.571000,-249.0,-84.0,118.0,-554.0,360.0,-207.0,0.0,0.0,0.0
19:32:47.576000,-219.0,-76.0,128.0,-554.0,360.0,-207.0,0.0,0.0,0.0
19:32:47.581000,-191.0,-69.0,119.0,-545.0,308.0,-207.0,0.0,0.0,0.0
19:32:47.586000,-170.0,-62.0,100.0,-545.0,308.0,-207.0,0.0,0.0,0.0
19:32:47.590000,-154.0,-58.0,73.0,-536.0,326.0,-199.0,0.0,0.0,0.0
19:32:47.595000,-140.0,-57.0,46.0,-536.0,326.0,-199.0,0.0,0.0,0.0
19:32:47.600000,-126.0,-56.0,23.0,-511.0,328.0,-176.0,0.0,0.0,0.0
19:32:47.604000,-112.0,-52.0,4.0,-511.0,328.0,-176.0,0.0,0.0,0.0
19:32:47.609000,-95.0,-44.0,-6.0,-495.0,301.0,-143.0,0.0,0.0,0.0
19:32:47.614000,-77.0,-33.0,-6.0,-495.0,301.0,-143.0,0.0,0.0,0.0
19:32:47.618000,-58.0,-18.0,6.0,-537.0,261.0,-115.0,0.0,0.0,0.0
19:32:47.623000,-35.0,4.0,21.0,-537.0,261.0,-115.0,0.0,0.0,0.0
19:32:47.628000,-7.0,30.0,30.0,-537.0,261.0,-115.0,0.0,0.0,0.0
19:32:47.633000,23.0,56.0,26.0,-620.0,211.0,-105.0,0.0,0.0,0.0
19:32:47.637000,52.0,77.0,11.0,-620.0,211.0,-105.0,0.0,0.0,0.0
19:32:47.642000,75.0,95.0,-11.0,-684.0,193.0,-114.0,0.0,0.0,0.0
19:32:47.647000,86.0,103.0,-33.0,-684.0,193.0,-114.0,0.0,0.0,0.0
19:32:47.651000,84.0,102.0,-50.0,-699.0,244.0,-130.0,0.0,0.0,0.0
19:32:47.656000,66.0,93.0,-59.0,-699.0,244.0,-130.0,0.0,0.0,0.0
19:32:47.661000,36.0,78.0,-65.0,-663.0,325.0,-144.0,0.0,0.0,0.0
19:32:47.665000,0.0,58.0,-66.0,-663.0,325.0,-144.0,0.0,0.0,0.0
19:32:47.670000,-40.0,40.0,-60.0,-605.0,392.0,-156.0,0.0,0.0,0.0
19:32:47.675000,-40.0,40.0,-60.0,-605.0,392.0,-156.0,0.0,0.0,0.0
19:32:47.680000,-80.0,20.0,-51.0,-586.0,419.0,-170.0,0.0,0.0,0.0
19:32:47.684000,-116.0,4.0,-49.0,-586.0,419.0,-170.0,0.0,0.0,0.0
19:32:47.689000,-143.0,-7.0,-45.0,-640.0,378.0,-182.0,0.0,0.0,0.0
19:32:47.694000,-162.0,-12.0,-33.0,-640.0,378.0,-182.0,0.0,0.0,0.0
19:32:47.698000,-175.0,-12.0,-25.0,-745.0,262.0,-183.0,0.0,0.0,0.0
19:32:47.703000,-179.0,-9.0,-23.0,-745.0,262.0,-183.0,0.0,0.0,0.0
19:32:47.708000,-180.0,-3.0,-34.0,-838.0,139.0,-172.0,0.0,0.0,0.0
19:32:47.712000,-182.0,4.0,-56.0,-838.0,139.0,-172.0,0.0,0.0,0.0
19:32:47.717000,-186.0,11.0,-81.0,-873.0,76.0,-153.0,0.0,0.0,0.0
19:32:47.722000,-186.0,15.0,-110.0,-873.0,76.0,-153.0,0.0,0.0,0.0
19:32:47.727000,-181.0,15.0,-141.0,-853.0,39.0,-139.0,0.0,0.0,0.0
19:32:47.731000,-165.0,11.0,-169.0,-853.0,39.0,-139.0,0.0,0.0,0.0
19:32:47.736000,-142.0,3.0,-192.0,-804.0,-13.0,-131.0,0.0,0.0,0.0
19:32:47.741000,-116.0,-8.0,-211.0,-804.0,-13.0,-131.0,0.0,0.0,0.0
19:32:47.745000,-93.0,-18.0,-223.0,-804.0,-13.0,-131.0,0.0,0.0,0.0
19:32:47.750000,-74.0,-25.0,-228.0,-774.0,-53.0,-120.0,0.0,0.0,0.0
19:32:47.755000,-63.0,-25.0,-238.0,-774.0,-53.0,-120.0,0.0,0.0,0.0
19:32:47.759000,-57.0,-22.0,-255.0,-796.0,-68.0,-111.0,0.0,0.0,0.0
19:32:47.764000,-51.0,-14.0,-278.0,-796.0,-68.0,-111.0,0.0,0.0,0.0
19:32:47.769000,-43.0,-3.0,-306.0,-858.0,-60.0,-108.0,0.0,0.0,0.0
19:32:47.774000,-36.0,4.0,-336.0,-858.0,-60.0,-108.0,0.0,0.0,0.0
