hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:48:11.050000,43.0,-60.0,-118.0,-860.0,-32.0,-18.0,708.0,-585.0,334.0
19:48:11.054000,28.0,-65.0,-107.0,-888.0,-6.0,-16.0,711.0,-591.0,334.0
19:48:11.059000,11.0,-70.0,-91.0,-927.0,15.0,-17.0,711.0,-591.0,334.0
19:48:11.063000,11.0,-70.0,-91.0,-978.0,40.0,-22.0,711.0,-591.0,334.0
19:48:11.068000,-9.0,-67.0,-63.0,-1040.0,67.0,-33.0,708.0,-586.0,324.0
19:48:11.073000,-35.0,-59.0,-18.0,-1112.0,97.0,-48.0,708.0,-586.0,324.0
19:48:11.078000,-66.0,-44.0,32.0,-1182.0,117.0,-66.0,721.0,-588.0,337.0
19:48:11.082000,-98.0,-23.0,80.0,-1238.0,110.0,-88.0,721.0,-588.0,337.0
19:48:11.087000,-125.0,2.0,123.0,-1268.0,75.0,-111.0,721.0,-588.0,337.0
19:48:11.091000,-142.0,30.0,155.0,-1267.0,18.0,-136.0,714.0,-583.0,327.0
19:48:11.097000,-144.0,53.0,174.0,-1232.0,-51.0,-157.0,714.0,-583.0,327.0
19:48:11.101000,-131.0,70.0,187.0,-1169.0,-127.0,-169.0,711.0,-583.0,328.0
19:48:11.106000,-102.0,76.0,196.0,-1091.0,-194.0,-172.0,711.0,-583.0,328.0
19:48:11.110000,-63.0,70.0,195.0,-1010.0,-236.0,-172.0,711.0,-583.0,328.0
19:48:11.115000,-22.0,55.0,179.0,-940.0,-236.0,-171.0,711.0,-579.0,334.0
19:48:11.120000,8.0,30.0,158.0,-906.0,-180.0,-170.0,711.0,-579.0,334.0
19:48:11.125000,22.0,1.0,137.0,-906.0,-180.0,-170.0,717.0,-586.0,328.0
19:48:11.129000,16.0,-37.0,119.0,-916.0,-79.0,-158.0,717.0,-586.0,328.0
19:48:11.134000,0.0,-88.0,105.0,-949.0,26.0,-131.0,717.0,-586.0,328.0
19:48:11.139000,-11.0,-147.0,100.0,-966.0,79.0,-98.0,705.0,-591.0,330.0
19:48:11.144000,-8.0,-203.0,116.0,-954.0,47.0,-72.0,705.0,-591.0,330.0
19:48:11.148000,11.0,-248.0,140.0,-950.0,-32.0,-58.0,714.0,-595.0,334.0
19:48:11.153000,35.0,-273.0,151.0,-1007.0,-78.0,-51.0,714.0,-595.0,334.0
19:48:11.157000,49.0,-280.0,144.0,-1133.0,-50.0,-39.0,714.0,-595.0,334.0
19:48:11.162000,46.0,-273.0,130.0,-1283.0,25.0,-23.0,706.0,-589.0,325.0
19:48:11.167000,25.0,-252.0,119.0,-1403.0,102.0,-9.0,706.0,-589.0,325.0
19:48:11.172000,-3.0,-223.0,114.0,-1468.0,149.0,0.0,697.0,-586.0,340.0
19:48:11.176000,-3.0,-223.0,114.0,-1476.0,163.0,3.0,697.0,-586.0,340.0
19:48:11.181000,-34.0,-189.0,111.0,-1439.0,150.0,-2.0,697.0,-586.0,340.0
19:48:11.186000,-60.0,-154.0,106.0,-1379.0,124.0,-18.0,708.0,-595.0,330.0
19:48:11.191000,-73.0,-121.0,98.0,-1316.0,98.0,-38.0,708.0,-595.0,330.0
19:48:11.195000,-74.0,-95.0,85.0,-1257.0,74.0,-56.0,718.0,-591.0,330.0
19:48:11.200000,-64.0,-83.0,67.0,-1195.0,52.0,-65.0,718.0,-591.0,330.0
19:48:11.204000,-42.0,-84.0,49.0,-1124.0,33.0,-70.0,718.0,-591.0,330.0
19:48:11.209000,-11.0,-100.0,30.0,-1052.0,20.0,-75.0,708.0,-594.0,330.0
19:48:11.214000,23.0,-121.0,16.0,-998.0,34.0,-79.0,708.0,-594.0,330.0
19:48:11.219000,55.0,-147.0,5.0,-976.0,93.0,-74.0,708.0,-585.0,321.0
19:48:11.223000,73.0,-177.0,-10.0,-977.0,186.0,-61.0,708.0,-585.0,321.0
19:48:11.228000,75.0,-210.0,-33.0,-974.0,280.0,-46.0,708.0,-585.0,321.0
19:48:11.233000,64.0,-240.0,-53.0,-960.0,356.0,-27.0,714.0,-586.0,327.0
19:48:11.238000,42.0,-270.0,-67.0,-960.0,356.0,-27.0,714.0,-586.0,327.0
19:48:11.242000,16.0,-298.0,-81.0,-944.0,410.0,-3.0,708.0,-594.0,315.0
19:48:11.247000,-11.0,-321.0,-93.0,-928.0,439.0,27.0,708.0,-594.0,315.0
19:48:11.251000,-34.0,-340.0,-92.0,-903.0,428.0,65.0,708.0,-594.0,315.0
19:48:11.256000,-44.0,-354.0,-78.0,-865.0,367.0,110.0,717.0,-580.0,325.0
19:48:11.261000,-37.0,-355.0,-64.0,-822.0,272.0,147.0,717.0,-580.0,325.0
19:48:11.266000,-19.0,-343.0,-63.0,-803.0,183.0,172.0,720.0,-579.0,315.0
19:48:11.270000,0.0,-315.0,-77.0,-824.0,135.0,187.0,720.0,-579.0,315.0
19:48:11.275000,0.0,-315.0,-77.0,-883.0,138.0,187.0,720.0,-579.0,315.0
19:48:11.280000,16.0,-217.0,-111.0,-969.0,185.0,173.0,717.0,-586.0,315.0
19:48:11.285000,16.0,-217.0,-111.0,-1065.0,263.0,148.0,717.0,-586.0,315.0
19:48:11.289000,5.0,-152.0,-129.0,-1149.0,352.0,122.0,720.0,-579.0,310.0
19:48:11.294000,-16.0,-93.0,-147.0,-1198.0,430.0,99.0,720.0,-579.0,310.0
19:48:11.298000,-43.0,-44.0,-149.0,-1194.0,470.0,78.0,720.0,-579.0,310.0
19:48:11.303000,-67.0,-10.0,-126.0,-1146.0,469.0,56.0,717.0,-577.0,312.0
19:48:11.308000,-81.0,11.0,-87.0,-1098.0,452.0,33.0,717.0,-577.0,312.0
19:48:11.313000,-83.0,15.0,-55.0,-1082.0,453.0,17.0,705.0,-568.0,331.0
19:48:11.317000,-77.0,2.0,-42.0,-1094.0,476.0,21.0,705.0,-568.0,331.0
19:48:11.322000,-65.0,-33.0,-39.0,-1103.0,491.0,51.0,705.0,-568.0,331.0
19:48:11.326000,-46.0,-91.0,-28.0,-1080.0,465.0,101.0,717.0,-573.0,307.0
19:48:11.332000,-18.0,-161.0,-4.0,-1022.0,396.0,159.0,717.0,-573.0,307.0
