hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:50:16.526000,-68.0,-35.0,-136.0,-716.0,225.0,-185.0,679.0,-607.0,361.0
19:50:16.531000,-70.0,-74.0,-131.0,-716.0,225.0,-185.0,694.0,-603.0,358.0
19:50:16.536000,-69.0,-110.0,-123.0,-747.0,222.0,-179.0,694.0,-603.0,358.0
19:50:16.541000,-66.0,-141.0,-116.0,-846.0,221.0,-171.0,676.0,-594.0,360.0
19:50:16.546000,-61.0,-161.0,-113.0,-846.0,221.0,-171.0,676.0,-594.0,360.0
19:50:16.550000,-58.0,-173.0,-107.0,-894.0,219.0,-172.0,676.0,-594.0,360.0
19:50:16.555000,-63.0,-173.0,-101.0,-940.0,224.0,-173.0,678.0,-601.0,364.0
19:50:16.560000,-73.0,-163.0,-110.0,-985.0,241.0,-171.0,678.0,-601.0,364.0
19:50:16.565000,-80.0,-151.0,-137.0,-1014.0,254.0,-159.0,682.0,-597.0,360.0
19:50:16.569000,-79.0,-139.0,-171.0,-1006.0,243.0,-140.0,682.0,-597.0,360.0
19:50:16.573000,-79.0,-139.0,-171.0,-963.0,211.0,-122.0,682.0,-597.0,360.0
19:50:16.579000,-71.0,-126.0,-189.0,-917.0,182.0,-105.0,690.0,-591.0,360.0
19:50:16.583000,-63.0,-111.0,-182.0,-903.0,192.0,-94.0,690.0,-591.0,360.0
19:50:16.588000,-66.0,-93.0,-175.0,-920.0,252.0,-88.0,684.0,-585.0,376.0
19:50:16.593000,-78.0,-76.0,-189.0,-945.0,326.0,-80.0,684.0,-585.0,376.0
19:50:16.598000,-98.0,-65.0,-211.0,-955.0,371.0,-70.0,687.0,-582.0,358.0
19:50:16.602000,-117.0,-61.0,-220.0,-956.0,376.0,-60.0,687.0,-582.0,358.0
19:50:16.606000,-123.0,-67.0,-204.0,-972.0,357.0,-57.0,687.0,-582.0,358.0
19:50:16.612000,-113.0,-72.0,-163.0,-1020.0,327.0,-65.0,699.0,-585.0,354.0
19:50:16.616000,-87.0,-71.0,-105.0,-1092.0,305.0,-74.0,699.0,-585.0,354.0
19:50:16.621000,-52.0,-68.0,-43.0,-1163.0,294.0,-77.0,690.0,-580.0,361.0
19:50:16.625000,-11.0,-63.0,12.0,-1215.0,296.0,-65.0,690.0,-580.0,361.0
19:50:16.630000,35.0,-65.0,60.0,-1241.0,310.0,-36.0,690.0,-580.0,361.0
19:50:16.635000,81.0,-80.0,102.0,-1250.0,340.0,-6.0,693.0,-576.0,360.0
19:50:16.640000,119.0,-100.0,144.0,-1250.0,403.0,-6.0,693.0,-576.0,360.0
19:50:16.645000,133.0,-119.0,182.0,-1261.0,388.0,16.0,706.0,-588.0,361.0
19:50:16.649000,123.0,-141.0,203.0,-1275.0,438.0,45.0,706.0,-588.0,361.0
19:50:16.653000,103.0,-171.0,202.0,-1266.0,467.0,81.0,706.0,-588.0,361.0
19:50:16.659000,85.0,-207.0,184.0,-1226.0,482.0,116.0,687.0,-574.0,361.0
19:50:16.663000,65.0,-244.0,166.0,-1206.0,508.0,146.0,687.0,-574.0,361.0
19:50:16.668000,46.0,-274.0,146.0,-1260.0,551.0,172.0,694.0,-570.0,358.0
19:50:16.673000,35.0,-289.0,116.0,-1369.0,583.0,186.0,694.0,-570.0,358.0
19:50:16.677000,35.0,-289.0,116.0,-1476.0,569.0,180.0,694.0,-570.0,358.0
19:50:16.682000,43.0,-252.0,107.0,-1550.0,503.0,162.0,676.0,-571.0,366.0
19:50:16.687000,43.0,-252.0,107.0,-1591.0,422.0,146.0,676.0,-571.0,366.0
19:50:16.692000,51.0,-209.0,144.0,-1590.0,354.0,132.0,685.0,-580.0,373.0
19:50:16.696000,63.0,-161.0,185.0,-1538.0,303.0,117.0,685.0,-580.0,373.0
19:50:16.700000,82.0,-120.0,217.0,-1449.0,273.0,105.0,685.0,-580.0,373.0
19:50:16.706000,104.0,-90.0,235.0,-1354.0,275.0,96.0,690.0,-583.0,352.0
19:50:16.710000,116.0,-79.0,240.0,-1276.0,311.0,90.0,690.0,-583.0,352.0
19:50:16.715000,107.0,-81.0,234.0,-1208.0,359.0,78.0,682.0,-565.0,367.0
19:50:16.720000,71.0,-91.0,224.0,-1148.0,393.0,59.0,682.0,-565.0,367.0
19:50:16.724000,11.0,-107.0,214.0,-1100.0,398.0,40.0,682.0,-565.0,367.0
19:50:16.729000,-65.0,-119.0,215.0,-1068.0,356.0,19.0,682.0,-571.0,364.0
19:50:16.734000,-143.0,-129.0,224.0,-1052.0,267.0,-3.0,682.0,-571.0,364.0
19:50:16.739000,-200.0,-131.0,228.0,-1052.0,267.0,-3.0,684.0,-583.0,355.0
19:50:16.743000,-226.0,-123.0,216.0,-1013.0,-21.0,-40.0,684.0,-583.0,355.0
19:50:16.747000,-215.0,-107.0,203.0,-963.0,-215.0,-53.0,684.0,-583.0,355.0
19:50:16.753000,-175.0,-79.0,207.0,-963.0,-215.0,-53.0,687.0,-576.0,358.0
19:50:16.757000,-116.0,-38.0,224.0,-907.0,-399.0,-64.0,687.0,-576.0,358.0
19:50:16.761000,-56.0,7.0,235.0,-829.0,-553.0,-67.0,679.0,-571.0,358.0
19:50:16.767000,-3.0,47.0,231.0,-829.0,-553.0,-67.0,679.0,-571.0,358.0
19:50:16.771000,29.0,75.0,219.0,-797.0,-522.0,-55.0,679.0,-571.0,358.0
19:50:16.776000,46.0,81.0,204.0,-766.0,-460.0,-32.0,664.0,-571.0,372.0
19:50:16.781000,57.0,63.0,198.0,-732.0,-399.0,-11.0,664.0,-571.0,372.0
19:50:16.786000,60.0,34.0,213.0,-701.0,-349.0,-2.0,672.0,-576.0,364.0
19:50:16.790000,49.0,1.0,246.0,-704.0,-293.0,-6.0,672.0,-576.0,364.0
19:50:16.794000,49.0,1.0,246.0,-755.0,-213.0,-13.0,672.0,-576.0,364.0
19:50:16.800000,18.0,-36.0,276.0,-828.0,-135.0,-19.0,672.0,-571.0,367.0
19:50:16.804000,-24.0,-77.0,306.0,-886.0,-112.0,-28.0,672.0,-571.0,367.0
19:50:16.809000,-63.0,-116.0,361.0,-922.0,-163.0,-38.0,664.0,-576.0,366.0
19:50:16.814000,-81.0,-153.0,444.0,-960.0,-247.0,-62.0,664.0,-576.0,366.0
19:50:16.818000,-69.0,-184.0,536.0,-1017.0,-316.0,-95.0,664.0,-576.0,366.0
19:50:16.823000,-39.0,-211.0,624.0,-1084.0,-368.0,-119.0,651.0,-580.0,373.0
19:50:16.828000,0.0,-238.0,725.0,-1128.0,-448.0,-132.0,651.0,-580.0,373.0
19:50:16.833000,49.0,-257.0,868.0,-1115.0,-583.0,-147.0,648.0,-594.0,361.0
19:50:16.837000,116.0,-266.0,1049.0,-1038.0,-716.0,-167.0,648.0,-594.0,361.0
19:50:16.841000,194.0,-266.0,1229.0,-922.0,-757.0,-171.0,648.0,-594.0,361.0
19:50:16.847000,259.0,-282.0,1376.0,-799.0,-660.0,-148.0,660.0,-579.0,363.0
19:50:16.851000,284.0,-324.0,1477.0,-704.0,-461.0,-107.0,660.0,-579.0,363.0
19:50:16.855000,252.0,-380.0,1539.0,-649.0,-259.0,-49.0,631.0,-600.0,375.0
19:50:16.861000,170.0,-447.0,1590.0,-649.0,-259.0,-49.0,631.0,-600.0,375.0
19:50:16.865000,71.0,-526.0,1651.0,-602.0,-163.0,26.0,631.0,-600.0,375.0
19:50:16.870000,0.0,-604.0,1734.0,-510.0,-222.0,83.0,619.0,-610.0,361.0
19:50:16.875000,-15.0,-669.0,1852.0,-380.0,-378.0,102.0,619.0,-610.0,361.0
19:50:16.880000,1.0,-709.0,1998.0,-305.0,-502.0,117.0,624.0,-628.0,357.0
19:50:16.884000,14.0,-732.0,2139.0,-373.0,-518.0,154.0,624.0,-628.0,357.0
19:50:16.888000,36.0,-718.0,2256.0,-539.0,-500.0,182.0,624.0,-628.0,357.0
19:50:16.894000,95.0,-670.0,2381.0,-671.0,-602.0,167.0,609.0,-631.0,364.0
19:50:16.898000,214.0,-598.0,2536.0,-686.0,-864.0,117.0,609.0,-631.0,364.0
19:50:16.903000,383.0,-515.0,2706.0,-598.0,-1153.0,52.0,598.0,-645.0,366.0
19:50:16.908000,383.0,-515.0,2706.0,-471.0,-1293.0,5.0,598.0,-645.0,366.0
19:50:16.912000,553.0,-450.0,2859.0,-346.0,-1218.0,-2.0,598.0,-645.0,366.0
19:50:16.917000,677.0,-413.0,2972.0,-218.0,-1012.0,16.0,586.0,-664.0,355.0
19:50:16.922000,737.0,-408.0,3045.0,-73.0,-817.0,46.0,586.0,-664.0,355.0
19:50:16.927000,746.0,-429.0,3096.0,89.0,-722.0,74.0,568.0,-679.0,349.0
19:50:16.931000,731.0,-466.0,3150.0,249.0,-737.0,93.0,568.0,-679.0,349.0
19:50:16.935000,714.0,-507.0,3224.0,369.0,-799.0,100.0,568.0,-679.0,349.0
19:50:16.941000,707.0,-535.0,3317.0,413.0,-838.0,88.0,535.0,-706.0,364.0
19:50:16.945000,700.0,-536.0,3407.0,375.0,-834.0,68.0,535.0,-706.0,364.0
19:50:16.950000,681.0,-503.0,3472.0,297.0,-829.0,45.0,508.0,-714.0,381.0
19:50:16.955000,660.0,-431.0,3498.0,254.0,-869.0,9.0,508.0,-714.0,381.0
19:50:16.959000,652.0,-329.0,3504.0,278.0,-940.0,-32.0,508.0,-714.0,381.0
19:50:16.964000,659.0,-212.0,3516.0,357.0,-977.0,-61.0,498.0,-732.0,370.0
19:50:16.969000,673.0,-107.0,3520.0,357.0,-977.0,-61.0,498.0,-732.0,370.0
19:50:16.973000,678.0,-25.0,3501.0,456.0,-928.0,-74.0,474.0,-745.0,369.0
19:50:16.978000,668.0,28.0,3469.0,549.0,-813.0,-77.0,474.0,-745.0,369.0
19:50:16.982000,651.0,60.0,3440.0,612.0,-685.0,-82.0,474.0,-745.0,369.0
19:50:16.988000,634.0,77.0,3404.0,614.0,-549.0,-99.0,430.0,-754.0,411.0
19:50:16.992000,618.0,80.0,3336.0,532.0,-364.0,-120.0,430.0,-754.0,411.0
19:50:16.997000,562.0,72.0,3210.0,359.0,-86.0,-127.0,430.0,-754.0,411.0
19:50:17.002000,450.0,48.0,3029.0,140.0,246.0,-109.0,430.0,-754.0,411.0
19:50:17.006000,450.0,48.0,3029.0,-30.0,516.0,-76.0,430.0,-754.0,411.0
19:50:17.011000,198.0,-70.0,2729.0,-110.0,639.0,-34.0,384.0,-769.0,396.0
19:50:17.016000,198.0,-70.0,2729.0,-139.0,650.0,5.0,384.0,-769.0,396.0
19:50:17.020000,90.0,-133.0,2651.0,-191.0,632.0,30.0,364.0,-777.0,393.0
19:50:17.025000,-2.0,-178.0,2578.0,-289.0,633.0,43.0,364.0,-777.0,393.0
19:50:17.029000,-87.0,-203.0,2480.0,-394.0,649.0,46.0,364.0,-777.0,393.0
19:50:17.035000,-174.0,-199.0,2377.0,-479.0,677.0,26.0,346.0,-778.0,397.0
19:50:17.039000,-277.0,-151.0,2291.0,-573.0,759.0,-26.0,346.0,-778.0,397.0
19:50:17.044000,-403.0,-53.0,2183.0,-692.0,901.0,-92.0,324.0,-778.0,391.0
19:50:17.049000,-555.0,59.0,2011.0,-793.0,1026.0,-154.0,324.0,-778.0,391.0
19:50:17.053000,-700.0,154.0,1782.0,-789.0,1020.0,-213.0,324.0,-778.0,391.0
19:50:17.058000,-777.0,207.0,1552.0,-627.0,835.0,-267.0,319.0,-784.0,385.0
19:50:17.063000,-737.0,209.0,1361.0,-362.0,570.0,-306.0,319.0,-784.0,385.0
19:50:17.067000,-590.0,190.0,1191.0,-362.0,570.0,-306.0,312.0,-787.0,390.0
19:50:17.072000,-387.0,166.0,1045.0,27.0,383.0,-311.0,312.0,-787.0,390.0
