hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:53:12.526000,-48.0,-136.0,590.0,-1367.0,340.0,16.0,708.0,-498.0,388.0
19:53:12.531000,-124.0,-88.0,546.0,-1331.0,242.0,-27.0,708.0,-498.0,387.0
19:53:12.536000,-124.0,-88.0,546.0,-1256.0,111.0,-74.0,708.0,-498.0,387.0
19:53:12.540000,-149.0,-49.0,500.0,-1162.0,-10.0,-118.0,699.0,-505.0,384.0
19:53:12.545000,-173.0,-9.0,442.0,-1061.0,-112.0,-159.0,699.0,-505.0,384.0
19:53:12.549000,-197.0,25.0,385.0,-962.0,-201.0,-200.0,699.0,-505.0,384.0
19:53:12.555000,-212.0,53.0,336.0,-887.0,-270.0,-241.0,706.0,-502.0,376.0
19:53:12.559000,-209.0,72.0,295.0,-852.0,-299.0,-275.0,706.0,-502.0,376.0
19:53:12.563000,-192.0,79.0,259.0,-849.0,-277.0,-295.0,688.0,-513.0,409.0
19:53:12.569000,-169.0,72.0,231.0,-865.0,-209.0,-305.0,688.0,-513.0,409.0
19:53:12.573000,-154.0,49.0,209.0,-888.0,-134.0,-307.0,688.0,-513.0,409.0
19:53:12.577000,-150.0,18.0,203.0,-908.0,-91.0,-310.0,681.0,-508.0,385.0
19:53:12.583000,-148.0,-15.0,220.0,-928.0,-82.0,-309.0,681.0,-508.0,385.0
19:53:12.587000,-141.0,-52.0,247.0,-928.0,-82.0,-309.0,688.0,-501.0,385.0
19:53:12.592000,-123.0,-95.0,277.0,-940.0,-141.0,-264.0,688.0,-501.0,385.0
19:53:12.596000,-88.0,-142.0,322.0,-940.0,-199.0,-228.0,688.0,-501.0,385.0
19:53:12.602000,-31.0,-187.0,383.0,-940.0,-199.0,-228.0,690.0,-498.0,385.0
19:53:12.606000,37.0,-217.0,451.0,-1061.0,-215.0,-167.0,690.0,-498.0,385.0
19:53:12.611000,84.0,-217.0,523.0,-1061.0,-215.0,-167.0,684.0,-504.0,387.0
19:53:12.616000,83.0,-187.0,604.0,-1211.0,-120.0,-134.0,684.0,-504.0,387.0
19:53:12.620000,23.0,-121.0,714.0,-1385.0,-9.0,-115.0,678.0,-511.0,385.0
19:53:12.625000,-45.0,-12.0,880.0,-1527.0,15.0,-129.0,678.0,-511.0,385.0
19:53:12.629000,-88.0,111.0,1087.0,-1583.0,-95.0,-145.0,678.0,-511.0,385.0
19:53:12.634000,-81.0,219.0,1292.0,-1498.0,-283.0,-139.0,678.0,-520.0,381.0
19:53:12.639000,-18.0,292.0,1477.0,-1267.0,-459.0,-124.0,678.0,-520.0,381.0
19:53:12.644000,160.0,292.0,1656.0,-979.0,-555.0,-91.0,669.0,-528.0,388.0
19:53:12.649000,53.0,315.0,1653.0,-732.0,-534.0,-13.0,669.0,-528.0,388.0
19:53:12.653000,63.0,294.0,1818.0,-541.0,-449.0,77.0,669.0,-528.0,388.0
19:53:12.658000,25.0,238.0,1980.0,-379.0,-401.0,124.0,646.0,-544.0,402.0
19:53:12.663000,0.0,165.0,2142.0,-276.0,-397.0,111.0,646.0,-544.0,402.0
19:53:12.667000,0.0,109.0,2296.0,-318.0,-328.0,101.0,642.0,-556.0,397.0
19:53:12.672000,-17.0,79.0,2430.0,-497.0,-148.0,166.0,642.0,-556.0,397.0
19:53:12.676000,-105.0,53.0,2544.0,-659.0,5.0,234.0,642.0,-556.0,397.0
19:53:12.681000,-216.0,45.0,2707.0,-689.0,-67.0,212.0,634.0,-574.0,402.0
19:53:12.686000,-265.0,67.0,2991.0,-611.0,-388.0,123.0,634.0,-574.0,402.0
19:53:12.691000,-207.0,102.0,3343.0,-485.0,-755.0,19.0,616.0,-592.0,406.0
19:53:12.696000,-68.0,144.0,3682.0,-348.0,-957.0,-58.0,616.0,-592.0,406.0
19:53:12.700000,72.0,185.0,3983.0,-204.0,-928.0,-81.0,616.0,-592.0,406.0
19:53:12.705000,137.0,204.0,4252.0,-43.0,-776.0,-59.0,609.0,-622.0,414.0
19:53:12.710000,112.0,206.0,4498.0,-43.0,-776.0,-59.0,609.0,-622.0,414.0
19:53:12.714000,30.0,210.0,4722.0,135.0,-657.0,-37.0,585.0,-637.0,397.0
19:53:12.719000,-71.0,219.0,4900.0,314.0,-651.0,-29.0,585.0,-637.0,397.0
19:53:12.723000,-158.0,242.0,5019.0,488.0,-744.0,-30.0,585.0,-637.0,397.0
19:53:12.728000,-219.0,275.0,5096.0,664.0,-902.0,-27.0,558.0,-688.0,406.0
19:53:12.733000,-250.0,324.0,5142.0,848.0,-1088.0,-13.0,558.0,-688.0,406.0
19:53:12.738000,-256.0,382.0,5154.0,1038.0,-1264.0,5.0,496.0,-708.0,409.0
19:53:12.743000,-222.0,450.0,5120.0,1223.0,-1405.0,9.0,496.0,-708.0,409.0
19:53:12.747000,-222.0,450.0,5120.0,1377.0,-1479.0,-15.0,496.0,-708.0,409.0
19:53:12.752000,-37.0,554.0,4853.0,1464.0,-1447.0,-52.0,451.0,-732.0,414.0
19:53:12.757000,-37.0,554.0,4853.0,1455.0,-1301.0,-93.0,451.0,-732.0,414.0
19:53:12.761000,53.0,582.0,4665.0,1335.0,-1091.0,-144.0,421.0,-744.0,406.0
19:53:12.766000,118.0,617.0,4476.0,1129.0,-893.0,-207.0,421.0,-744.0,406.0
19:53:12.770000,182.0,651.0,4284.0,884.0,-712.0,-271.0,421.0,-744.0,406.0
19:53:12.775000,266.0,672.0,4069.0,629.0,-483.0,-322.0,397.0,-757.0,409.0
19:53:12.780000,356.0,666.0,3826.0,382.0,-184.0,-350.0,397.0,-757.0,409.0
19:53:12.785000,406.0,640.0,3564.0,152.0,135.0,-344.0,367.0,-763.0,418.0
19:53:12.790000,429.0,579.0,3294.0,-43.0,397.0,-303.0,367.0,-763.0,418.0
19:53:12.794000,430.0,499.0,3054.0,-194.0,582.0,-247.0,367.0,-763.0,418.0
19:53:12.799000,411.0,426.0,2851.0,-291.0,647.0,-160.0,318.0,-769.0,432.0
19:53:12.804000,391.0,324.0,2749.0,-332.0,544.0,-53.0,318.0,-769.0,432.0
19:53:12.808000,401.0,207.0,2776.0,-332.0,544.0,-53.0,297.0,-774.0,427.0
19:53:12.813000,438.0,97.0,2855.0,-394.0,255.0,108.0,297.0,-774.0,427.0
19:53:12.817000,476.0,9.0,2917.0,-394.0,255.0,108.0,297.0,-774.0,427.0
19:53:12.822000,478.0,-35.0,2958.0,-426.0,220.0,154.0,277.0,-760.0,435.0
19:53:12.827000,429.0,-50.0,2991.0,-425.0,252.0,178.0,277.0,-760.0,435.0
19:53:12.831000,315.0,-46.0,2993.0,-460.0,594.0,161.0,258.0,-768.0,441.0
19:53:12.837000,120.0,-20.0,2916.0,-460.0,594.0,161.0,258.0,-768.0,441.0
19:53:12.841000,-142.0,28.0,2743.0,-576.0,876.0,109.0,258.0,-768.0,441.0
19:53:12.846000,-415.0,102.0,2502.0,-748.0,1087.0,37.0,231.0,-756.0,442.0
19:53:12.851000,-621.0,184.0,2234.0,-924.0,1103.0,-30.0,231.0,-756.0,442.0
19:53:12.855000,-685.0,235.0,1965.0,-1020.0,890.0,-76.0,217.0,-765.0,441.0
19:53:12.860000,-586.0,247.0,1736.0,-977.0,517.0,-113.0,217.0,-765.0,441.0
19:53:12.864000,-586.0,247.0,1736.0,-838.0,125.0,-143.0,217.0,-765.0,441.0
19:53:12.869000,-371.0,224.0,1584.0,-735.0,-107.0,-167.0,208.0,-760.0,429.0
19:53:12.874000,-119.0,200.0,1504.0,-766.0,-75.0,-185.0,208.0,-760.0,429.0
19:53:12.879000,100.0,191.0,1429.0,-888.0,142.0,-199.0,178.0,-745.0,441.0
19:53:12.884000,243.0,213.0,1301.0,-997.0,394.0,-211.0,178.0,-745.0,441.0
19:53:12.888000,305.0,263.0,1145.0,-1045.0,610.0,-215.0,178.0,-745.0,441.0
19:53:12.893000,298.0,336.0,987.0,-1024.0,783.0,-208.0,175.0,-745.0,433.0
19:53:12.898000,240.0,408.0,817.0,-924.0,901.0,-197.0,175.0,-745.0,433.0
19:53:12.902000,159.0,455.0,627.0,-745.0,941.0,-183.0,180.0,-732.0,448.0
19:53:12.907000,66.0,476.0,444.0,-513.0,887.0,-169.0,180.0,-732.0,448.0
19:53:12.911000,-16.0,466.0,312.0,-272.0,740.0,-158.0,180.0,-732.0,448.0
19:53:12.916000,-70.0,420.0,240.0,-54.0,542.0,-147.0,168.0,-730.0,444.0
19:53:12.921000,-80.0,343.0,197.0,118.0,338.0,-148.0,168.0,-730.0,444.0
19:53:12.926000,-47.0,249.0,152.0,118.0,338.0,-148.0,160.0,-736.0,447.0
19:53:12.931000,11.0,156.0,89.0,238.0,166.0,-150.0,160.0,-736.0,447.0
19:53:12.935000,80.0,76.0,11.0,299.0,40.0,-153.0,157.0,-721.0,450.0
19:53:12.940000,151.0,22.0,-89.0,302.0,-53.0,-164.0,157.0,-721.0,450.0
19:53:12.944000,213.0,-2.0,-212.0,272.0,-147.0,-177.0,157.0,-721.0,450.0
19:53:12.949000,252.0,-10.0,-336.0,253.0,-244.0,-186.0,162.0,-720.0,453.0
19:53:12.954000,272.0,-15.0,-458.0,246.0,-302.0,-195.0,162.0,-720.0,453.0
19:53:12.959000,267.0,-32.0,-589.0,234.0,-290.0,-214.0,169.0,-715.0,457.0
19:53:12.963000,226.0,-70.0,-753.0,225.0,-213.0,-251.0,169.0,-715.0,457.0
19:53:12.968000,226.0,-70.0,-753.0,253.0,-106.0,-281.0,169.0,-715.0,457.0
19:53:12.973000,137.0,-132.0,-928.0,335.0,-50.0,-278.0,180.0,-709.0,475.0
19:53:12.978000,22.0,-217.0,-1063.0,444.0,-149.0,-256.0,180.0,-709.0,475.0
19:53:12.982000,-77.0,-313.0,-1124.0,586.0,-517.0,-519.0,184.0,-706.0,459.0
19:53:12.987000,-264.0,-97.0,-1109.0,1053.0,-1780.0,-833.0,184.0,-706.0,459.0
19:53:12.991000,-263.0,905.0,-418.0,2242.0,-3291.0,-103.0,184.0,-706.0,459.0
