hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:30:58.909000,-40.0,-26.0,290.0,-1129.0,101.0,-218.0,658.0,-366.0,57.0
19:30:58.913000,-45.0,-13.0,261.0,-1167.0,99.0,-219.0,658.0,-366.0,57.0
19:30:58.918000,-40.0,-3.0,221.0,-1174.0,72.0,-221.0,661.0,-363.0,60.0
19:30:58.923000,-24.0,0.0,190.0,-1174.0,72.0,-221.0,661.0,-363.0,60.0
19:30:58.928000,-10.0,10.0,151.0,-1167.0,40.0,-227.0,661.0,-370.0,51.0
19:30:58.932000,4.0,18.0,88.0,-1185.0,34.0,-238.0,661.0,-370.0,51.0
19:30:58.937000,21.0,23.0,7.0,-1228.0,68.0,-255.0,661.0,-370.0,51.0
19:30:58.942000,23.0,38.0,-72.0,-1266.0,129.0,-272.0,658.0,-366.0,64.0
19:30:58.947000,23.0,51.0,-133.0,-1290.0,171.0,-284.0,658.0,-366.0,64.0
19:30:58.951000,17.0,68.0,-170.0,-1302.0,186.0,-296.0,664.0,-358.0,60.0
19:30:58.956000,2.0,79.0,-186.0,-1309.0,188.0,-305.0,664.0,-358.0,60.0
19:30:58.960000,2.0,79.0,-186.0,-1294.0,173.0,-310.0,664.0,-358.0,60.0
19:30:58.965000,-23.0,85.0,-97.0,-1251.0,138.0,-316.0,660.0,-370.0,60.0
19:30:58.970000,-23.0,85.0,-97.0,-1238.0,96.0,-326.0,660.0,-370.0,60.0
19:30:58.975000,-28.0,93.0,-72.0,-1249.0,69.0,-331.0,672.0,-355.0,55.0
19:30:58.979000,-32.0,94.0,-64.0,-1246.0,47.0,-334.0,672.0,-355.0,55.0
19:30:58.984000,-25.0,89.0,-33.0,-1246.0,21.0,-337.0,672.0,-355.0,55.0
19:30:58.989000,-14.0,89.0,-4.0,-1257.0,-15.0,-342.0,660.0,-358.0,61.0
19:30:58.994000,-4.0,96.0,0.0,-1269.0,-42.0,-353.0,660.0,-358.0,61.0
19:30:58.998000,19.0,97.0,-11.0,-1255.0,-37.0,-358.0,648.0,-361.0,72.0
19:30:59.003000,30.0,89.0,12.0,-1223.0,-27.0,-359.0,648.0,-361.0,72.0
19:30:59.007000,16.0,98.0,37.0,-1224.0,0.0,-370.0,648.0,-361.0,72.0
19:30:59.012000,37.0,96.0,12.0,-1223.0,6.0,-371.0,657.0,-360.0,66.0
19:30:59.017000,46.0,89.0,3.0,-1199.0,12.0,-372.0,657.0,-360.0,66.0
19:30:59.022000,90.0,59.0,17.0,-1199.0,12.0,-372.0,645.0,-364.0,57.0
19:30:59.026000,93.0,52.0,-10.0,-1287.0,85.0,-368.0,645.0,-364.0,57.0
19:30:59.031000,72.0,72.0,-103.0,-1287.0,85.0,-368.0,645.0,-364.0,57.0
19:30:59.036000,94.0,58.0,-119.0,-1278.0,46.0,-357.0,660.0,-355.0,61.0
19:30:59.041000,106.0,46.0,-39.0,-1108.0,-16.0,-316.0,660.0,-355.0,61.0
19:30:59.045000,86.0,46.0,21.0,-1108.0,-16.0,-316.0,657.0,-358.0,79.0
19:30:59.050000,140.0,18.0,38.0,-1075.0,-20.0,-300.0,657.0,-358.0,79.0
19:30:59.054000,196.0,-14.0,-24.0,-1054.0,43.0,-293.0,657.0,-358.0,79.0
19:30:59.059000,186.0,-21.0,-69.0,-1071.0,176.0,-265.0,652.0,-361.0,58.0
19:30:59.064000,137.0,-17.0,-57.0,-1070.0,160.0,-237.0,652.0,-361.0,58.0
