hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:31:08.492000,-21.0,-198.0,53.0,-1118.0,-64.0,-123.0,649.0,-364.0,-25.0
19:31:08.496000,-9.0,-191.0,-5.0,-1189.0,-33.0,-133.0,649.0,-364.0,-25.0
19:31:08.500000,-9.0,-191.0,-5.0,-1245.0,14.0,-150.0,649.0,-364.0,-25.0
19:31:08.506000,-9.0,-177.0,-30.0,-1297.0,73.0,-168.0,637.0,-364.0,-19.0
19:31:08.510000,-14.0,-153.0,-46.0,-1360.0,114.0,-177.0,637.0,-364.0,-19.0
19:31:08.515000,-19.0,-123.0,-48.0,-1395.0,93.0,-180.0,642.0,-370.0,-39.0
19:31:08.520000,-9.0,-99.0,-24.0,-1401.0,34.0,-191.0,642.0,-370.0,-39.0
19:31:08.524000,14.0,-81.0,2.0,-1397.0,-33.0,-200.0,642.0,-370.0,-39.0
19:31:08.529000,44.0,-50.0,7.0,-1423.0,-71.0,-209.0,649.0,-369.0,-36.0
19:31:08.534000,70.0,-9.0,-30.0,-1462.0,-57.0,-221.0,649.0,-369.0,-36.0
19:31:08.539000,86.0,30.0,-45.0,-1470.0,-39.0,-233.0,648.0,-366.0,-30.0
19:31:08.543000,90.0,67.0,-38.0,-1456.0,-47.0,-239.0,648.0,-366.0,-30.0
19:31:08.547000,89.0,98.0,-13.0,-1428.0,-71.0,-242.0,648.0,-366.0,-30.0
19:31:08.553000,95.0,129.0,-1.0,-1405.0,-113.0,-245.0,633.0,-363.0,-27.0
19:31:08.557000,106.0,153.0,-38.0,-1383.0,-177.0,-248.0,633.0,-363.0,-27.0
19:31:08.562000,142.0,162.0,-77.0,-1383.0,-177.0,-248.0,633.0,-378.0,-25.0
19:31:08.567000,178.0,158.0,-72.0,-1326.0,-183.0,-248.0,633.0,-378.0,-25.0
19:31:08.571000,191.0,160.0,-57.0,-1262.0,-183.0,-248.0,633.0,-378.0,-25.0
19:31:08.576000,218.0,129.0,13.0,-1191.0,-154.0,-252.0,652.0,-366.0,-28.0
19:31:08.581000,221.0,110.0,105.0,-1139.0,-100.0,-245.0,652.0,-366.0,-28.0
19:31:08.585000,198.0,109.0,162.0,-1146.0,27.0,-244.0,643.0,-372.0,-10.0
19:31:08.590000,235.0,81.0,96.0,-1146.0,27.0,-244.0,643.0,-372.0,-10.0
19:31:08.594000,197.0,65.0,-26.0,-1123.0,140.0,-259.0,643.0,-372.0,-10.0
19:31:08.600000,149.0,62.0,-149.0,-1153.0,249.0,-248.0,646.0,-376.0,-25.0
19:31:08.604000,86.0,70.0,-159.0,-1249.0,113.0,-248.0,646.0,-376.0,-25.0
19:31:08.609000,83.0,49.0,-11.0,-1217.0,-187.0,-264.0,648.0,-369.0,-28.0
19:31:08.614000,76.0,29.0,99.0,-1123.0,-264.0,-264.0,648.0,-369.0,-28.0
19:31:08.618000,76.0,29.0,99.0,-1122.0,-156.0,-268.0,648.0,-369.0,-28.0
19:31:08.623000,60.0,0.0,28.0,-1110.0,-18.0,-244.0,643.0,-372.0,-24.0
19:31:08.628000,40.0,-20.0,-121.0,-1048.0,49.0,-222.0,643.0,-372.0,-24.0
19:31:08.632000,53.0,-38.0,-170.0,-969.0,32.0,-208.0,645.0,-373.0,-27.0
19:31:08.637000,65.0,-71.0,-107.0,-966.0,20.0,-187.0,645.0,-373.0,-27.0
19:31:08.641000,48.0,-89.0,-83.0,-1057.0,70.0,-190.0,645.0,-373.0,-27.0
19:31:08.647000,103.0,-104.0,-138.0,-1116.0,104.0,-193.0,634.0,-375.0,-33.0
