hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:31:05.343000,-81.0,35.0,361.0,-1097.0,-85.0,-195.0,661.0,-354.0,-46.0
19:31:05.348000,-36.0,32.0,364.0,-1113.0,-100.0,-189.0,661.0,-354.0,-46.0
19:31:05.352000,-13.0,45.0,366.0,-1133.0,-105.0,-182.0,661.0,-354.0,-46.0
19:31:05.357000,-4.0,68.0,325.0,-1165.0,-111.0,-179.0,663.0,-357.0,-48.0
19:31:05.362000,9.0,85.0,263.0,-1150.0,-136.0,-183.0,663.0,-357.0,-48.0
19:31:05.366000,35.0,98.0,203.0,-1117.0,-152.0,-185.0,646.0,-364.0,-33.0
19:31:05.371000,51.0,102.0,146.0,-1104.0,-128.0,-192.0,646.0,-364.0,-33.0
19:31:05.375000,65.0,114.0,86.0,-1107.0,-73.0,-209.0,646.0,-364.0,-33.0
19:31:05.380000,76.0,126.0,35.0,-1131.0,-1.0,-232.0,666.0,-363.0,-43.0
19:31:05.385000,77.0,134.0,-14.0,-1162.0,62.0,-256.0,666.0,-363.0,-43.0
19:31:05.390000,77.0,133.0,-73.0,-1162.0,62.0,-256.0,660.0,-369.0,-49.0
19:31:05.395000,72.0,128.0,-131.0,-1182.0,96.0,-275.0,660.0,-369.0,-49.0
19:31:05.399000,52.0,118.0,-183.0,-1189.0,114.0,-286.0,660.0,-369.0,-49.0
19:31:05.404000,42.0,98.0,-212.0,-1181.0,123.0,-294.0,667.0,-369.0,-40.0
19:31:05.409000,31.0,74.0,-195.0,-1157.0,106.0,-298.0,667.0,-369.0,-40.0
19:31:05.413000,16.0,56.0,-185.0,-1141.0,87.0,-295.0,661.0,-364.0,-46.0
19:31:05.418000,-2.0,45.0,-211.0,-1155.0,93.0,-295.0,661.0,-364.0,-46.0
19:31:05.422000,-2.0,45.0,-211.0,-1156.0,106.0,-293.0,661.0,-364.0,-46.0
19:31:05.427000,-11.0,0.0,-205.0,-1143.0,91.0,-283.0,661.0,-366.0,-42.0
19:31:05.432000,-23.0,-19.0,-176.0,-1142.0,46.0,-274.0,661.0,-366.0,-42.0
19:31:05.437000,-23.0,-19.0,-176.0,-1153.0,11.0,-268.0,660.0,-360.0,-43.0
19:31:05.442000,-49.0,-23.0,-193.0,-1177.0,0.0,-269.0,660.0,-360.0,-43.0
19:31:05.446000,-46.0,-35.0,-247.0,-1146.0,11.0,-269.0,660.0,-360.0,-43.0
19:31:05.451000,-15.0,-84.0,-203.0,-1100.0,36.0,-266.0,670.0,-354.0,-43.0
19:31:05.456000,-33.0,-93.0,-190.0,-1142.0,64.0,-261.0,670.0,-354.0,-43.0
19:31:05.460000,-42.0,-91.0,-268.0,-1199.0,108.0,-279.0,660.0,-355.0,-51.0
19:31:05.465000,4.0,-115.0,-336.0,-1228.0,123.0,-280.0,660.0,-355.0,-51.0
19:31:05.469000,-61.0,-97.0,-358.0,-1263.0,90.0,-277.0,660.0,-355.0,-51.0
19:31:05.474000,-64.0,-86.0,-371.0,-1239.0,56.0,-294.0,661.0,-352.0,-51.0
19:31:05.479000,-42.0,-97.0,-273.0,-1178.0,63.0,-280.0,661.0,-352.0,-51.0
19:31:05.484000,-65.0,-86.0,-171.0,-1178.0,87.0,-269.0,658.0,-354.0,-51.0
19:31:05.489000,-94.0,-55.0,-238.0,-1232.0,44.0,-265.0,658.0,-354.0,-51.0
19:31:05.493000,-70.0,-40.0,-324.0,-1125.0,-23.0,-273.0,658.0,-354.0,-51.0
19:31:05.498000,-4.0,-43.0,-325.0,-1125.0,-30.0,-273.0,660.0,-346.0,-46.0
19:31:05.503000,43.0,-70.0,-237.0,-988.0,-30.0,-247.0,660.0,-346.0,-46.0
