hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:30:41.365000,-223.0,-95.0,521.0,-968.0,-27.0,-232.0,490.0,-307.0,474.0
19:30:41.370000,-224.0,-120.0,508.0,-968.0,-27.0,-232.0,505.0,-318.0,466.0
19:30:41.374000,-225.0,-135.0,446.0,-969.0,-10.0,-226.0,505.0,-318.0,466.0
19:30:41.378000,-227.0,-139.0,379.0,-969.0,-10.0,-226.0,505.0,-318.0,466.0
19:30:41.384000,-219.0,-140.0,294.0,-1052.0,-2.0,-222.0,505.0,-318.0,472.0
19:30:41.388000,-211.0,-133.0,212.0,-1148.0,26.0,-229.0,505.0,-318.0,472.0
19:30:41.393000,-193.0,-122.0,146.0,-1148.0,26.0,-229.0,495.0,-315.0,489.0
19:30:41.398000,-181.0,-108.0,98.0,-1147.0,20.0,-229.0,495.0,-315.0,489.0
19:30:41.402000,-159.0,-95.0,64.0,-1129.0,-18.0,-228.0,495.0,-315.0,489.0
19:30:41.407000,-123.0,-86.0,35.0,-1130.0,-50.0,-237.0,513.0,-321.0,471.0
19:30:41.412000,-88.0,-67.0,-4.0,-1158.0,-45.0,-249.0,513.0,-321.0,471.0
19:30:41.417000,-56.0,-42.0,-39.0,-1193.0,-12.0,-261.0,516.0,-313.0,466.0
19:30:41.421000,-28.0,-9.0,-93.0,-1223.0,30.0,-268.0,516.0,-313.0,466.0
19:30:41.425000,-28.0,-9.0,-93.0,-1245.0,65.0,-272.0,516.0,-313.0,466.0
19:30:41.431000,-13.0,30.0,-134.0,-1237.0,53.0,-275.0,504.0,-318.0,468.0
19:30:41.435000,8.0,59.0,-105.0,-1188.0,28.0,-279.0,504.0,-318.0,468.0
19:30:41.440000,21.0,86.0,-36.0,-1156.0,76.0,-287.0,501.0,-316.0,468.0
19:30:41.445000,32.0,112.0,-13.0,-1165.0,157.0,-292.0,501.0,-316.0,468.0
19:30:41.449000,31.0,143.0,-47.0,-1176.0,183.0,-295.0,501.0,-316.0,468.0
19:30:41.454000,34.0,169.0,-95.0,-1173.0,151.0,-299.0,496.0,-321.0,475.0
19:30:41.459000,34.0,191.0,-100.0,-1164.0,116.0,-301.0,496.0,-321.0,475.0
19:30:41.464000,39.0,197.0,-58.0,-1152.0,128.0,-305.0,501.0,-318.0,477.0
19:30:41.468000,22.0,214.0,-23.0,-1147.0,176.0,-307.0,501.0,-318.0,477.0
19:30:41.472000,16.0,221.0,-32.0,-1146.0,209.0,-310.0,501.0,-318.0,477.0
19:30:41.478000,4.0,228.0,-54.0,-1129.0,205.0,-310.0,507.0,-312.0,466.0
19:30:41.482000,-9.0,226.0,-56.0,-1108.0,171.0,-311.0,507.0,-312.0,466.0
19:30:41.487000,-25.0,219.0,-50.0,-1108.0,171.0,-311.0,502.0,-322.0,471.0
19:30:41.492000,-22.0,198.0,-44.0,-1092.0,147.0,-315.0,502.0,-322.0,471.0
19:30:41.496000,-30.0,175.0,-19.0,-1069.0,154.0,-315.0,502.0,-322.0,471.0
19:30:41.501000,-56.0,162.0,0.0,-1053.0,169.0,-311.0,496.0,-325.0,469.0
19:30:41.506000,-85.0,159.0,-24.0,-1074.0,183.0,-309.0,496.0,-325.0,469.0
19:30:41.511000,-81.0,130.0,-68.0,-1104.0,204.0,-313.0,498.0,-330.0,474.0
19:30:41.515000,-82.0,110.0,-89.0,-1110.0,217.0,-318.0,498.0,-330.0,474.0
19:30:41.519000,-130.0,122.0,-83.0,-1123.0,208.0,-319.0,498.0,-330.0,474.0
19:30:41.525000,-170.0,129.0,-51.0,-1134.0,175.0,-320.0,495.0,-321.0,468.0
19:30:41.529000,-139.0,100.0,17.0,-1120.0,128.0,-329.0,495.0,-321.0,468.0
19:30:41.534000,-111.0,83.0,69.0,-1127.0,121.0,-345.0,502.0,-322.0,463.0
19:30:41.539000,-111.0,83.0,69.0,-1196.0,181.0,-351.0,502.0,-322.0,463.0
19:30:41.543000,-146.0,107.0,63.0,-1283.0,206.0,-341.0,502.0,-322.0,463.0
19:30:41.548000,-196.0,150.0,22.0,-1340.0,140.0,-357.0,492.0,-327.0,484.0
19:30:41.553000,-168.0,165.0,-56.0,-1353.0,63.0,-368.0,492.0,-327.0,484.0
19:30:41.558000,-189.0,189.0,-74.0,-1327.0,17.0,-355.0,487.0,-330.0,463.0
19:30:41.562000,-200.0,210.0,-104.0,-1261.0,-43.0,-359.0,487.0,-330.0,463.0
19:30:41.566000,-168.0,219.0,-137.0,-1184.0,-104.0,-357.0,487.0,-330.0,463.0
19:30:41.572000,-154.0,233.0,-144.0,-1103.0,-101.0,-345.0,483.0,-325.0,487.0
19:30:41.576000,-109.0,219.0,-165.0,-983.0,-49.0,-334.0,483.0,-325.0,487.0
19:30:41.581000,-31.0,178.0,-184.0,-871.0,27.0,-331.0,492.0,-336.0,486.0
19:30:41.586000,23.0,142.0,-175.0,-829.0,49.0,-336.0,492.0,-336.0,486.0
19:30:41.590000,17.0,127.0,-162.0,-877.0,-32.0,-336.0,492.0,-336.0,486.0
19:30:41.595000,14.0,109.0,-130.0,-931.0,-64.0,-346.0,484.0,-325.0,478.0
19:30:41.600000,77.0,79.0,-102.0,-931.0,-64.0,-346.0,484.0,-325.0,478.0
19:30:41.605000,91.0,58.0,-114.0,-946.0,0.0,-359.0,486.0,-325.0,477.0
19:30:41.609000,102.0,42.0,-110.0,-920.0,24.0,-348.0,486.0,-325.0,477.0
19:30:41.613000,139.0,9.0,-75.0,-842.0,95.0,-330.0,486.0,-325.0,477.0
19:30:41.619000,175.0,-19.0,-58.0,-842.0,95.0,-330.0,495.0,-324.0,487.0
19:30:41.623000,161.0,-39.0,-49.0,-817.0,135.0,-308.0,495.0,-324.0,487.0
19:30:41.628000,172.0,-72.0,-87.0,-778.0,190.0,-289.0,483.0,-327.0,478.0
19:30:41.633000,194.0,-113.0,-112.0,-726.0,255.0,-275.0,483.0,-327.0,478.0
19:30:41.637000,194.0,-113.0,-112.0,-714.0,254.0,-253.0,483.0,-327.0,478.0
19:30:41.642000,158.0,-155.0,-191.0,-739.0,183.0,-250.0,490.0,-318.0,475.0
19:30:41.647000,158.0,-155.0,-191.0,-784.0,173.0,-250.0,490.0,-318.0,475.0
19:30:41.652000,202.0,-199.0,-182.0,-846.0,209.0,-231.0,486.0,-325.0,471.0
19:30:41.656000,156.0,-206.0,-194.0,-880.0,207.0,-223.0,486.0,-325.0,471.0
19:30:41.664000,144.0,-231.0,-158.0,-944.0,142.0,-209.0,489.0,-319.0,492.0
19:30:41.666000,144.0,-231.0,-158.0,-944.0,142.0,-209.0,489.0,-319.0,492.0
19:30:41.670000,128.0,-233.0,-191.0,-977.0,178.0,-206.0,489.0,-319.0,492.0
19:30:41.675000,138.0,-249.0,-287.0,-978.0,204.0,-204.0,487.0,-307.0,465.0
19:30:41.680000,114.0,-242.0,-287.0,-965.0,217.0,-200.0,487.0,-307.0,465.0
19:30:41.684000,106.0,-248.0,-258.0,-992.0,219.0,-198.0,496.0,-321.0,465.0
19:30:41.689000,79.0,-237.0,-260.0,-1006.0,192.0,-200.0,496.0,-321.0,465.0
19:30:41.693000,115.0,-238.0,-252.0,-1027.0,185.0,-196.0,496.0,-321.0,465.0
19:30:41.699000,105.0,-222.0,-233.0,-1077.0,175.0,-188.0,495.0,-318.0,466.0
19:30:41.703000,84.0,-200.0,-225.0,-1121.0,159.0,-197.0,495.0,-318.0,466.0
19:30:41.708000,83.0,-184.0,-259.0,-1121.0,159.0,-197.0,489.0,-306.0,472.0
19:30:41.713000,77.0,-161.0,-313.0,-1123.0,145.0,-192.0,489.0,-306.0,472.0
19:30:41.717000,100.0,-148.0,-315.0,-1091.0,156.0,-188.0,489.0,-306.0,472.0
19:30:41.722000,95.0,-130.0,-266.0,-1065.0,198.0,-193.0,499.0,-306.0,457.0
19:30:41.727000,99.0,-114.0,-259.0,-1082.0,253.0,-190.0,499.0,-306.0,457.0
19:30:41.731000,100.0,-94.0,-282.0,-1111.0,282.0,-194.0,496.0,-310.0,463.0
