hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:37:03.634000,-2381.0,-1814.0,-940.0,-1031.0,134.0,449.0,0.0,0.0,0.0
19:37:03.638000,-2391.0,-1880.0,-945.0,-970.0,140.0,480.0,0.0,0.0,0.0
19:37:03.643000,-2416.0,-1957.0,-921.0,-970.0,140.0,480.0,0.0,0.0,0.0
19:37:03.648000,-2438.0,-2024.0,-896.0,-894.0,184.0,539.0,0.0,0.0,0.0
19:37:03.652000,-2489.0,-2102.0,-880.0,-894.0,184.0,539.0,0.0,0.0,0.0
19:37:03.657000,-2529.0,-2163.0,-874.0,-924.0,297.0,630.0,0.0,0.0,0.0
19:37:03.662000,-2588.0,-2223.0,-855.0,-924.0,297.0,630.0,0.0,0.0,0.0
19:37:03.667000,-2622.0,-2268.0,-826.0,-976.0,342.0,716.0,0.0,0.0,0.0
19:37:03.671000,-2622.0,-2268.0,-826.0,-976.0,342.0,716.0,0.0,0.0,0.0
19:37:03.676000,-2662.0,-2317.0,-769.0,-958.0,251.0,773.0,0.0,0.0,0.0
19:37:03.681000,-2692.0,-2338.0,-702.0,-958.0,251.0,773.0,0.0,0.0,0.0
19:37:03.685000,-2725.0,-2342.0,-643.0,-903.0,148.0,790.0,0.0,0.0,0.0
19:37:03.690000,-2737.0,-2332.0,-592.0,-903.0,148.0,790.0,0.0,0.0,0.0
19:37:03.695000,-2770.0,-2331.0,-570.0,-877.0,121.0,787.0,0.0,0.0,0.0
19:37:03.699000,-2794.0,-2303.0,-563.0,-877.0,121.0,787.0,0.0,0.0,0.0
19:37:03.704000,-2820.0,-2289.0,-535.0,-878.0,120.0,799.0,0.0,0.0,0.0
19:37:03.709000,-2832.0,-2266.0,-529.0,-878.0,120.0,799.0,0.0,0.0,0.0
19:37:03.714000,-2840.0,-2223.0,-550.0,-841.0,85.0,792.0,0.0,0.0,0.0
19:37:03.718000,-2809.0,-2178.0,-557.0,-841.0,85.0,792.0,0.0,0.0,0.0
19:37:03.723000,-2779.0,-2157.0,-557.0,-831.0,42.0,788.0,0.0,0.0,0.0
19:37:03.728000,-2750.0,-2135.0,-577.0,-831.0,42.0,788.0,0.0,0.0,0.0
19:37:03.732000,-2714.0,-2121.0,-628.0,-831.0,42.0,788.0,0.0,0.0,0.0
19:37:03.737000,-2666.0,-2120.0,-667.0,-789.0,88.0,796.0,0.0,0.0,0.0
19:37:03.742000,-2606.0,-2129.0,-672.0,-789.0,88.0,796.0,0.0,0.0,0.0
19:37:03.746000,-2534.0,-2145.0,-648.0,-673.0,127.0,819.0,0.0,0.0,0.0
19:37:03.751000,-2459.0,-2156.0,-644.0,-673.0,127.0,819.0,0.0,0.0,0.0
19:37:03.756000,-2395.0,-2170.0,-668.0,-555.0,130.0,844.0,0.0,0.0,0.0
19:37:03.761000,-2349.0,-2178.0,-690.0,-555.0,130.0,844.0,0.0,0.0,0.0
19:37:03.765000,-2309.0,-2182.0,-668.0,-446.0,225.0,835.0,0.0,0.0,0.0
19:37:03.770000,-2272.0,-2187.0,-604.0,-446.0,225.0,835.0,0.0,0.0,0.0
19:37:03.775000,-2244.0,-2178.0,-557.0,-358.0,358.0,821.0,0.0,0.0,0.0
19:37:03.779000,-2244.0,-2178.0,-557.0,-358.0,358.0,821.0,0.0,0.0,0.0
19:37:03.784000,-2228.0,-2168.0,-535.0,-352.0,521.0,809.0,0.0,0.0,0.0
19:37:03.789000,-2221.0,-2149.0,-492.0,-352.0,521.0,809.0,0.0,0.0,0.0
19:37:03.793000,-2211.0,-2116.0,-419.0,-427.0,638.0,785.0,0.0,0.0,0.0
19:37:03.798000,-2200.0,-2065.0,-319.0,-427.0,638.0,785.0,0.0,0.0,0.0
19:37:03.803000,-2188.0,-2006.0,-213.0,-508.0,626.0,759.0,0.0,0.0,0.0
19:37:03.808000,-2174.0,-1931.0,-81.0,-508.0,626.0,759.0,0.0,0.0,0.0
19:37:03.812000,-2135.0,-1834.0,51.0,-610.0,586.0,720.0,0.0,0.0,0.0
19:37:03.817000,-2097.0,-1725.0,141.0,-610.0,586.0,720.0,0.0,0.0,0.0
19:37:03.822000,-2076.0,-1612.0,229.0,-725.0,565.0,671.0,0.0,0.0,0.0
19:37:03.826000,-2071.0,-1507.0,311.0,-725.0,565.0,671.0,0.0,0.0,0.0
19:37:03.831000,-2055.0,-1402.0,348.0,-795.0,549.0,628.0,0.0,0.0,0.0
19:37:03.836000,-2013.0,-1297.0,338.0,-795.0,549.0,628.0,0.0,0.0,0.0
19:37:03.840000,-1960.0,-1193.0,315.0,-826.0,549.0,560.0,0.0,0.0,0.0
19:37:03.845000,-1918.0,-1106.0,312.0,-826.0,549.0,560.0,0.0,0.0,0.0
19:37:03.850000,-1862.0,-1037.0,300.0,-826.0,549.0,560.0,0.0,0.0,0.0
19:37:03.855000,-1783.0,-973.0,245.0,-833.0,516.0,494.0,0.0,0.0,0.0
19:37:03.859000,-1696.0,-933.0,175.0,-833.0,516.0,494.0,0.0,0.0,0.0
19:37:03.864000,-1608.0,-889.0,190.0,-750.0,433.0,445.0,0.0,0.0,0.0
19:37:03.869000,-1537.0,-837.0,261.0,-750.0,433.0,445.0,0.0,0.0,0.0
19:37:03.873000,-1477.0,-776.0,224.0,-530.0,409.0,383.0,0.0,0.0,0.0
19:37:03.878000,-1404.0,-742.0,126.0,-530.0,409.0,383.0,0.0,0.0,0.0
19:37:03.883000,-1345.0,-728.0,45.0,-342.0,497.0,334.0,0.0,0.0,0.0
19:37:03.887000,-1345.0,-728.0,45.0,-342.0,497.0,334.0,0.0,0.0,0.0
19:37:03.892000,-1340.0,-754.0,11.0,-310.0,542.0,340.0,0.0,0.0,0.0
19:37:03.897000,-1334.0,-779.0,28.0,-310.0,542.0,340.0,0.0,0.0,0.0
19:37:03.902000,-1268.0,-753.0,49.0,-428.0,526.0,315.0,0.0,0.0,0.0
19:37:03.906000,-1211.0,-737.0,43.0,-428.0,526.0,315.0,0.0,0.0,0.0
19:37:03.911000,-1148.0,-707.0,44.0,-564.0,566.0,255.0,0.0,0.0,0.0
19:37:03.916000,-1066.0,-669.0,30.0,-564.0,566.0,255.0,0.0,0.0,0.0
