hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:37:19.129000,-74.0,-748.0,324.0,-1266.0,-14.0,-55.0,0.0,0.0,0.0
19:37:19.133000,-41.0,-713.0,-144.0,-1434.0,118.0,0.0,0.0,0.0,0.0
19:37:19.138000,38.0,-665.0,-1025.0,-1434.0,118.0,0.0,0.0,0.0,0.0
19:37:19.143000,8.0,-706.0,-1212.0,-1164.0,469.0,106.0,0.0,0.0,0.0
19:37:19.147000,-113.0,-756.0,-651.0,-1164.0,469.0,106.0,0.0,0.0,0.0
19:37:19.152000,-270.0,-758.0,-82.0,-839.0,380.0,224.0,0.0,0.0,0.0
19:37:19.157000,-399.0,-727.0,-41.0,-839.0,380.0,224.0,0.0,0.0,0.0
19:37:19.161000,-494.0,-693.0,-312.0,-839.0,380.0,224.0,0.0,0.0,0.0
19:37:19.166000,-610.0,-676.0,-480.0,-1152.0,333.0,238.0,0.0,0.0,0.0
19:37:19.171000,-748.0,-683.0,-551.0,-1152.0,333.0,238.0,0.0,0.0,0.0
19:37:19.176000,-913.0,-702.0,-602.0,-1294.0,509.0,237.0,0.0,0.0,0.0
19:37:19.180000,-1062.0,-732.0,-579.0,-1294.0,509.0,237.0,0.0,0.0,0.0
19:37:19.185000,-1192.0,-769.0,-575.0,-1164.0,481.0,243.0,0.0,0.0,0.0
19:37:19.190000,-1286.0,-805.0,-628.0,-1164.0,481.0,243.0,0.0,0.0,0.0
19:37:19.194000,-1345.0,-845.0,-723.0,-1074.0,332.0,223.0,0.0,0.0,0.0
19:37:19.199000,-1397.0,-890.0,-810.0,-1074.0,332.0,223.0,0.0,0.0,0.0
19:37:19.204000,-1435.0,-913.0,-876.0,-1010.0,239.0,199.0,0.0,0.0,0.0
19:37:19.208000,-1435.0,-913.0,-876.0,-1010.0,239.0,199.0,0.0,0.0,0.0
19:37:19.213000,-1449.0,-962.0,-941.0,-952.0,133.0,159.0,0.0,0.0,0.0
19:37:19.218000,-1455.0,-1004.0,-963.0,-952.0,133.0,159.0,0.0,0.0,0.0
19:37:19.223000,-1475.0,-1063.0,-956.0,-931.0,110.0,119.0,0.0,0.0,0.0
19:37:19.227000,-1514.0,-1130.0,-926.0,-931.0,110.0,119.0,0.0,0.0,0.0
19:37:19.232000,-1555.0,-1217.0,-889.0,-927.0,165.0,111.0,0.0,0.0,0.0
19:37:19.237000,-1596.0,-1299.0,-867.0,-927.0,165.0,111.0,0.0,0.0,0.0
19:37:19.241000,-1635.0,-1400.0,-879.0,-945.0,268.0,132.0,0.0,0.0,0.0
19:37:19.246000,-1677.0,-1509.0,-891.0,-945.0,268.0,132.0,0.0,0.0,0.0
19:37:19.251000,-1722.0,-1621.0,-886.0,-892.0,330.0,185.0,0.0,0.0,0.0
19:37:19.255000,-1769.0,-1750.0,-850.0,-892.0,330.0,185.0,0.0,0.0,0.0
19:37:19.260000,-1834.0,-1870.0,-857.0,-725.0,371.0,262.0,0.0,0.0,0.0
19:37:19.265000,-1924.0,-2011.0,-900.0,-725.0,371.0,262.0,0.0,0.0,0.0
19:37:19.270000,-1995.0,-2144.0,-891.0,-568.0,454.0,342.0,0.0,0.0,0.0
19:37:19.274000,-2069.0,-2276.0,-833.0,-568.0,454.0,342.0,0.0,0.0,0.0
19:37:19.279000,-2148.0,-2421.0,-765.0,-568.0,454.0,342.0,0.0,0.0,0.0
19:37:19.284000,-2211.0,-2563.0,-695.0,-538.0,471.0,419.0,0.0,0.0,0.0
19:37:19.288000,-2265.0,-2697.0,-654.0,-538.0,471.0,419.0,0.0,0.0,0.0
19:37:19.293000,-2312.0,-2821.0,-599.0,-575.0,441.0,489.0,0.0,0.0,0.0
19:37:19.298000,-2357.0,-2930.0,-541.0,-575.0,441.0,489.0,0.0,0.0,0.0
19:37:19.302000,-2383.0,-3012.0,-490.0,-579.0,367.0,546.0,0.0,0.0,0.0
19:37:19.307000,-2415.0,-3073.0,-452.0,-579.0,367.0,546.0,0.0,0.0,0.0
19:37:19.312000,-2468.0,-3122.0,-424.0,-630.0,341.0,605.0,0.0,0.0,0.0
19:37:19.317000,-2468.0,-3122.0,-424.0,-630.0,341.0,605.0,0.0,0.0,0.0
19:37:19.321000,-2539.0,-3149.0,-402.0,-721.0,448.0,679.0,0.0,0.0,0.0
19:37:19.326000,-2620.0,-3166.0,-409.0,-721.0,448.0,679.0,0.0,0.0,0.0
19:37:19.331000,-2699.0,-3168.0,-416.0,-775.0,488.0,764.0,0.0,0.0,0.0
19:37:19.335000,-2776.0,-3172.0,-414.0,-775.0,488.0,764.0,0.0,0.0,0.0
