hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:41:20.582000,-2587.0,-499.0,0.0,-401.0,-301.0,-354.0,286.0,-504.0,549.0
19:41:20.587000,-2592.0,-494.0,-154.0,-330.0,-362.0,-347.0,286.0,-504.0,549.0
19:41:20.592000,-2601.0,-482.0,-233.0,-330.0,-362.0,-347.0,307.0,-525.0,517.0
19:41:20.596000,-2602.0,-477.0,-183.0,-173.0,-424.0,-347.0,307.0,-525.0,517.0
19:41:20.601000,-2615.0,-475.0,-116.0,-222.0,-523.0,-350.0,307.0,-525.0,517.0
19:41:20.606000,-2626.0,-457.0,0.0,-241.0,-572.0,-369.0,310.0,-529.0,519.0
19:41:20.611000,-2632.0,-448.0,114.0,-225.0,-596.0,-381.0,310.0,-529.0,519.0
19:41:20.615000,-2611.0,-437.0,196.0,-248.0,-589.0,-403.0,304.0,-558.0,495.0
19:41:20.620000,-2591.0,-427.0,295.0,-238.0,-619.0,-422.0,304.0,-558.0,495.0
19:41:20.624000,-2591.0,-427.0,295.0,-199.0,-687.0,-414.0,304.0,-558.0,495.0
19:41:20.629000,-2459.0,-434.0,399.0,-175.0,-692.0,-466.0,312.0,-576.0,505.0
19:41:20.634000,-2504.0,-436.0,398.0,-157.0,-685.0,-444.0,312.0,-576.0,505.0
19:41:20.639000,-2504.0,-436.0,398.0,-42.0,-735.0,-412.0,309.0,-585.0,483.0
19:41:20.643000,-2439.0,-467.0,505.0,63.0,-755.0,-451.0,309.0,-585.0,483.0
19:41:20.648000,-2379.0,-485.0,611.0,93.0,-727.0,-441.0,309.0,-585.0,483.0
19:41:20.653000,-2353.0,-508.0,686.0,142.0,-685.0,-410.0,309.0,-618.0,454.0
19:41:20.658000,-2355.0,-520.0,756.0,192.0,-623.0,-389.0,309.0,-618.0,454.0
19:41:20.662000,-2318.0,-567.0,828.0,212.0,-573.0,-387.0,297.0,-630.0,441.0
19:41:20.667000,-2313.0,-588.0,895.0,225.0,-568.0,-358.0,297.0,-630.0,441.0
19:41:20.671000,-2300.0,-630.0,970.0,238.0,-601.0,-332.0,297.0,-630.0,441.0
19:41:20.676000,-2285.0,-654.0,1057.0,261.0,-653.0,-316.0,297.0,-633.0,436.0
19:41:20.681000,-2263.0,-688.0,1166.0,288.0,-692.0,-300.0,297.0,-633.0,436.0
19:41:20.686000,-2251.0,-709.0,1288.0,288.0,-689.0,-300.0,286.0,-651.0,426.0
19:41:20.690000,-2239.0,-730.0,1387.0,281.0,-654.0,-264.0,286.0,-651.0,426.0
19:41:20.695000,-2226.0,-744.0,1476.0,283.0,-629.0,-249.0,286.0,-651.0,426.0
19:41:20.700000,-2219.0,-752.0,1574.0,283.0,-629.0,-249.0,297.0,-648.0,402.0
19:41:20.704000,-2201.0,-765.0,1678.0,299.0,-705.0,-216.0,297.0,-648.0,402.0
19:41:20.709000,-2186.0,-779.0,1799.0,299.0,-705.0,-216.0,271.0,-663.0,397.0
19:41:20.714000,-2161.0,-793.0,1922.0,328.0,-736.0,-208.0,271.0,-663.0,397.0
19:41:20.719000,-2155.0,-798.0,2057.0,319.0,-746.0,-183.0,277.0,-669.0,379.0
19:41:20.723000,-2130.0,-812.0,2186.0,305.0,-805.0,-152.0,277.0,-669.0,379.0
19:41:20.727000,-2109.0,-825.0,2317.0,337.0,-866.0,-135.0,277.0,-669.0,379.0
19:41:20.733000,-2086.0,-828.0,2431.0,349.0,-898.0,-116.0,250.0,-673.0,360.0
19:41:20.737000,-2069.0,-830.0,2513.0,342.0,-877.0,-93.0,250.0,-673.0,360.0
19:41:20.742000,-2038.0,-826.0,2605.0,367.0,-868.0,-70.0,241.0,-684.0,343.0
19:41:20.747000,-2038.0,-826.0,2605.0,401.0,-925.0,-60.0,241.0,-684.0,343.0
