hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:41:10.032000,-513.0,-590.0,1608.0,-457.0,-338.0,-321.0,453.0,-588.0,378.0
19:41:10.036000,-540.0,-604.0,1670.0,-430.0,-390.0,-306.0,453.0,-588.0,378.0
19:41:10.041000,-560.0,-615.0,1745.0,-402.0,-432.0,-292.0,457.0,-594.0,376.0
19:41:10.046000,-576.0,-625.0,1819.0,-379.0,-448.0,-277.0,457.0,-594.0,376.0
19:41:10.050000,-588.0,-634.0,1883.0,-360.0,-453.0,-263.0,457.0,-594.0,376.0
19:41:10.055000,-593.0,-643.0,1939.0,-338.0,-470.0,-247.0,438.0,-592.0,360.0
19:41:10.060000,-595.0,-649.0,1995.0,-313.0,-501.0,-231.0,438.0,-592.0,360.0
19:41:10.064000,-593.0,-651.0,2061.0,-291.0,-543.0,-214.0,441.0,-609.0,366.0
19:41:10.069000,-592.0,-653.0,2135.0,-277.0,-575.0,-195.0,441.0,-609.0,366.0
19:41:10.073000,-591.0,-651.0,2209.0,-267.0,-585.0,-175.0,441.0,-609.0,366.0
19:41:10.079000,-593.0,-646.0,2283.0,-257.0,-592.0,-150.0,429.0,-622.0,358.0
19:41:10.083000,-598.0,-641.0,2365.0,-248.0,-612.0,-125.0,429.0,-622.0,358.0
19:41:10.088000,-600.0,-638.0,2454.0,-248.0,-612.0,-125.0,406.0,-643.0,349.0
19:41:10.093000,-605.0,-634.0,2523.0,-241.0,-637.0,-101.0,406.0,-643.0,349.0
19:41:10.097000,-610.0,-631.0,2578.0,-229.0,-667.0,-81.0,406.0,-643.0,349.0
19:41:10.102000,-611.0,-630.0,2631.0,-157.0,-721.0,-52.0,405.0,-652.0,334.0
19:41:10.107000,-609.0,-628.0,2686.0,-157.0,-721.0,-52.0,405.0,-652.0,334.0
19:41:10.111000,-609.0,-628.0,2743.0,-118.0,-729.0,-42.0,388.0,-658.0,334.0
19:41:10.116000,-609.0,-631.0,2795.0,-84.0,-723.0,-27.0,388.0,-658.0,334.0
19:41:10.120000,-613.0,-632.0,2857.0,-40.0,-726.0,-12.0,388.0,-658.0,334.0
19:41:10.126000,-620.0,-632.0,2925.0,0.0,-741.0,0.0,369.0,-661.0,339.0
19:41:10.130000,-632.0,-633.0,2984.0,26.0,-749.0,16.0,369.0,-661.0,339.0
19:41:10.135000,-646.0,-637.0,3021.0,48.0,-747.0,35.0,358.0,-667.0,316.0
19:41:10.140000,-646.0,-637.0,3021.0,87.0,-742.0,53.0,358.0,-667.0,316.0
19:41:10.144000,-665.0,-641.0,3044.0,148.0,-753.0,68.0,358.0,-667.0,316.0
19:41:10.149000,-686.0,-644.0,3067.0,214.0,-781.0,81.0,339.0,-676.0,322.0
19:41:10.154000,-702.0,-643.0,3087.0,281.0,-808.0,94.0,339.0,-676.0,322.0
19:41:10.158000,-715.0,-639.0,3103.0,345.0,-823.0,105.0,307.0,-691.0,309.0
19:41:10.163000,-726.0,-636.0,3110.0,391.0,-822.0,114.0,307.0,-691.0,309.0
19:41:10.167000,-740.0,-631.0,3105.0,410.0,-804.0,124.0,307.0,-691.0,309.0
19:41:10.173000,-754.0,-629.0,3083.0,414.0,-789.0,133.0,297.0,-696.0,306.0
19:41:10.177000,-767.0,-631.0,3052.0,428.0,-804.0,141.0,297.0,-696.0,306.0
19:41:10.182000,-778.0,-637.0,3029.0,461.0,-838.0,146.0,288.0,-700.0,301.0
19:41:10.187000,-779.0,-646.0,3017.0,491.0,-874.0,150.0,288.0,-700.0,301.0
19:41:10.191000,-775.0,-653.0,3011.0,504.0,-896.0,156.0,288.0,-700.0,301.0
19:41:10.196000,-769.0,-661.0,3003.0,507.0,-908.0,163.0,249.0,-688.0,310.0
19:41:10.201000,-765.0,-669.0,3002.0,507.0,-908.0,163.0,249.0,-688.0,310.0
19:41:10.205000,-764.0,-682.0,3029.0,516.0,-923.0,178.0,253.0,-696.0,294.0
19:41:10.210000,-765.0,-700.0,3077.0,533.0,-938.0,203.0,253.0,-696.0,294.0
19:41:10.214000,-770.0,-712.0,3122.0,558.0,-936.0,228.0,253.0,-696.0,294.0
19:41:10.220000,-779.0,-717.0,3159.0,584.0,-921.0,246.0,243.0,-691.0,291.0
19:41:10.224000,-788.0,-721.0,3194.0,600.0,-917.0,249.0,243.0,-691.0,291.0
19:41:10.229000,-790.0,-726.0,3225.0,609.0,-928.0,243.0,207.0,-688.0,286.0
19:41:10.234000,-790.0,-734.0,3244.0,608.0,-951.0,260.0,207.0,-688.0,286.0
19:41:10.238000,-790.0,-734.0,3244.0,595.0,-972.0,260.0,207.0,-688.0,286.0
19:41:10.243000,-781.0,-733.0,3230.0,573.0,-962.0,247.0,193.0,-687.0,276.0
19:41:10.248000,-781.0,-733.0,3230.0,544.0,-941.0,254.0,193.0,-687.0,276.0
19:41:10.252000,-773.0,-735.0,3212.0,517.0,-932.0,257.0,186.0,-684.0,276.0
19:41:10.257000,-767.0,-735.0,3196.0,497.0,-925.0,254.0,186.0,-684.0,276.0
19:41:10.261000,-760.0,-737.0,3182.0,498.0,-922.0,255.0,186.0,-684.0,276.0
19:41:10.267000,-748.0,-737.0,3180.0,506.0,-943.0,248.0,168.0,-678.0,271.0
19:41:10.271000,-737.0,-739.0,3175.0,496.0,-925.0,240.0,168.0,-678.0,271.0
19:41:10.275000,-725.0,-739.0,3145.0,477.0,-882.0,251.0,147.0,-669.0,273.0
19:41:10.281000,-714.0,-739.0,3112.0,452.0,-855.0,268.0,147.0,-669.0,273.0
19:41:10.285000,-707.0,-740.0,3077.0,423.0,-833.0,267.0,147.0,-669.0,273.0
19:41:10.290000,-697.0,-732.0,3035.0,395.0,-829.0,267.0,124.0,-666.0,279.0
19:41:10.295000,-676.0,-725.0,3005.0,381.0,-840.0,268.0,124.0,-666.0,279.0
19:41:10.299000,-646.0,-718.0,2974.0,381.0,-840.0,268.0,117.0,-655.0,271.0
19:41:10.304000,-612.0,-709.0,2934.0,385.0,-824.0,237.0,117.0,-655.0,271.0
19:41:10.308000,-578.0,-695.0,2881.0,385.0,-794.0,235.0,117.0,-655.0,271.0
19:41:10.314000,-541.0,-681.0,2802.0,378.0,-794.0,235.0,114.0,-645.0,268.0
19:41:10.318000,-511.0,-674.0,2736.0,408.0,-666.0,264.0,114.0,-645.0,268.0
19:41:10.322000,-491.0,-669.0,2710.0,408.0,-666.0,264.0,91.0,-645.0,291.0
19:41:10.328000,-483.0,-660.0,2725.0,481.0,-607.0,260.0,91.0,-645.0,291.0
19:41:10.332000,-475.0,-655.0,2739.0,541.0,-555.0,263.0,93.0,-630.0,264.0
19:41:10.337000,-471.0,-649.0,2746.0,585.0,-512.0,287.0,93.0,-630.0,264.0
19:41:10.341000,-467.0,-644.0,2762.0,628.0,-503.0,327.0,93.0,-630.0,264.0
19:41:10.346000,-462.0,-636.0,2794.0,686.0,-531.0,349.0,81.0,-630.0,268.0
19:41:10.351000,-448.0,-620.0,2821.0,772.0,-575.0,364.0,81.0,-630.0,268.0
19:41:10.356000,-434.0,-599.0,2851.0,837.0,-612.0,384.0,84.0,-610.0,268.0
19:41:10.361000,-434.0,-599.0,2851.0,863.0,-653.0,387.0,84.0,-610.0,268.0
19:41:10.365000,-424.0,-574.0,2893.0,885.0,-614.0,384.0,84.0,-610.0,268.0
19:41:10.370000,-429.0,-548.0,2921.0,885.0,-512.0,388.0,70.0,-616.0,271.0
19:41:10.375000,-443.0,-518.0,2944.0,873.0,-468.0,383.0,70.0,-616.0,271.0
19:41:10.379000,-462.0,-464.0,2959.0,864.0,-403.0,364.0,55.0,-609.0,262.0
19:41:10.384000,-499.0,-413.0,2962.0,854.0,-329.0,354.0,55.0,-609.0,262.0
19:41:10.388000,-539.0,-366.0,2956.0,868.0,-288.0,349.0,55.0,-609.0,262.0
19:41:10.393000,-590.0,-326.0,2954.0,917.0,-235.0,356.0,51.0,-585.0,267.0
19:41:10.398000,-645.0,-293.0,2965.0,1004.0,-197.0,376.0,51.0,-585.0,267.0
19:41:10.403000,-694.0,-275.0,2978.0,1113.0,-221.0,392.0,46.0,-582.0,261.0
19:41:10.408000,-732.0,-266.0,2976.0,1244.0,-269.0,400.0,46.0,-582.0,261.0
19:41:10.412000,-747.0,-269.0,2965.0,1393.0,-308.0,405.0,46.0,-582.0,261.0
19:41:10.417000,-750.0,-269.0,2968.0,1529.0,-354.0,412.0,31.0,-561.0,270.0
19:41:10.422000,-751.0,-267.0,2986.0,1529.0,-354.0,412.0,31.0,-561.0,270.0
19:41:10.426000,-753.0,-267.0,2980.0,1613.0,-373.0,417.0,36.0,-555.0,264.0
19:41:10.431000,-765.0,-266.0,2949.0,1643.0,-319.0,416.0,36.0,-555.0,264.0
19:41:10.435000,-790.0,-263.0,2943.0,1659.0,-244.0,422.0,36.0,-555.0,264.0
19:41:10.440000,-833.0,-259.0,3002.0,1687.0,-211.0,432.0,24.0,-558.0,265.0
19:41:10.445000,-871.0,-249.0,3063.0,1681.0,-189.0,426.0,24.0,-558.0,265.0
19:41:10.450000,-910.0,-247.0,3066.0,1605.0,-118.0,413.0,16.0,-544.0,261.0
19:41:10.454000,-910.0,-247.0,3066.0,1530.0,-32.0,417.0,16.0,-544.0,261.0
19:41:10.459000,-943.0,-248.0,3032.0,1518.0,-7.0,418.0,16.0,-544.0,261.0
19:41:10.464000,-985.0,-241.0,2915.0,1569.0,-36.0,397.0,13.0,-522.0,253.0
19:41:10.469000,-985.0,-241.0,2915.0,1619.0,-55.0,379.0,13.0,-522.0,253.0
19:41:10.473000,-978.0,-238.0,2894.0,1638.0,-69.0,394.0,13.0,-511.0,262.0
19:41:10.478000,-976.0,-249.0,2921.0,1654.0,-107.0,407.0,13.0,-511.0,262.0
19:41:10.482000,-984.0,-249.0,2977.0,1672.0,-83.0,408.0,13.0,-511.0,262.0
19:41:10.487000,-961.0,-254.0,3032.0,1681.0,-13.0,415.0,7.0,-507.0,259.0
19:41:10.492000,-987.0,-233.0,3067.0,1666.0,24.0,435.0,7.0,-507.0,259.0
19:41:10.496000,-1027.0,-242.0,3084.0,1644.0,39.0,421.0,-1.0,-502.0,259.0
19:41:10.502000,-1017.0,-249.0,3088.0,1667.0,70.0,417.0,-1.0,-502.0,259.0
19:41:10.506000,-1022.0,-261.0,3105.0,1704.0,49.0,427.0,-1.0,-502.0,259.0
19:41:10.511000,-996.0,-263.0,3171.0,1703.0,69.0,415.0,-10.0,-490.0,261.0
19:41:10.516000,-991.0,-254.0,3187.0,1733.0,112.0,434.0,-10.0,-490.0,261.0
19:41:10.520000,-1010.0,-253.0,3217.0,1733.0,112.0,434.0,-9.0,-480.0,256.0
19:41:10.525000,-1014.0,-259.0,3231.0,1717.0,72.0,429.0,-9.0,-480.0,256.0
19:41:10.529000,-987.0,-259.0,3189.0,1717.0,72.0,429.0,-9.0,-480.0,256.0
19:41:10.534000,-974.0,-260.0,3109.0,1657.0,66.0,420.0,-15.0,-450.0,258.0
19:41:10.539000,-973.0,-259.0,3087.0,1703.0,93.0,429.0,-15.0,-450.0,258.0
19:41:10.543000,-969.0,-252.0,3127.0,1837.0,92.0,433.0,-15.0,-447.0,261.0
19:41:10.549000,-957.0,-242.0,3107.0,1837.0,92.0,433.0,-15.0,-447.0,261.0
19:41:10.553000,-956.0,-228.0,3063.0,1799.0,155.0,427.0,-15.0,-447.0,261.0
19:41:10.557000,-939.0,-214.0,3029.0,1781.0,199.0,421.0,-7.0,-433.0,256.0
19:41:10.563000,-928.0,-210.0,2991.0,1797.0,215.0,417.0,-7.0,-433.0,256.0
19:41:10.567000,-930.0,-191.0,2953.0,1803.0,207.0,408.0,-13.0,-415.0,259.0
19:41:10.572000,-937.0,-177.0,2920.0,1783.0,185.0,404.0,-13.0,-415.0,259.0
19:41:10.576000,-937.0,-177.0,2920.0,1738.0,139.0,377.0,-13.0,-415.0,259.0
19:41:10.581000,-896.0,-168.0,2900.0,1668.0,116.0,339.0,-21.0,-411.0,250.0
19:41:10.585000,-863.0,-174.0,2881.0,1594.0,104.0,329.0,-21.0,-411.0,250.0
19:41:10.591000,-865.0,-179.0,2906.0,1519.0,131.0,309.0,-30.0,-391.0,262.0
19:41:10.596000,-843.0,-187.0,2923.0,1474.0,216.0,293.0,-30.0,-391.0,262.0
19:41:10.600000,-855.0,-200.0,2889.0,1506.0,304.0,288.0,-21.0,-384.0,259.0
19:41:10.605000,-840.0,-222.0,2824.0,1591.0,354.0,286.0,-21.0,-384.0,259.0
19:41:10.609000,-833.0,-254.0,2814.0,1645.0,331.0,283.0,-21.0,-384.0,259.0
19:41:10.614000,-816.0,-278.0,2858.0,1626.0,280.0,271.0,-18.0,-363.0,261.0
19:41:10.619000,-810.0,-300.0,2937.0,1557.0,247.0,257.0,-18.0,-363.0,261.0
19:41:10.624000,-780.0,-328.0,2984.0,1557.0,259.0,250.0,-10.0,-348.0,274.0
19:41:10.628000,-763.0,-338.0,2968.0,1368.0,262.0,252.0,-10.0,-348.0,274.0
19:41:10.632000,-732.0,-350.0,2957.0,1346.0,237.0,243.0,-10.0,-348.0,274.0
19:41:10.638000,-697.0,-356.0,2973.0,1346.0,237.0,243.0,-25.0,-340.0,274.0
19:41:10.643000,-658.0,-370.0,2980.0,1343.0,272.0,233.0,-25.0,-340.0,274.0
19:41:10.647000,-622.0,-378.0,2977.0,1329.0,296.0,224.0,-13.0,-327.0,276.0
19:41:10.652000,-592.0,-387.0,2960.0,1307.0,313.0,215.0,-13.0,-327.0,276.0
19:41:10.656000,-566.0,-396.0,2921.0,1254.0,367.0,207.0,-13.0,-327.0,276.0
19:41:10.661000,-529.0,-398.0,2875.0,1177.0,413.0,189.0,-3.0,-310.0,276.0
19:41:10.666000,-498.0,-397.0,2860.0,1096.0,428.0,176.0,-3.0,-310.0,276.0
19:41:10.671000,-490.0,-386.0,2870.0,1017.0,414.0,173.0,-9.0,-301.0,268.0
19:41:10.675000,-474.0,-375.0,2856.0,949.0,469.0,155.0,-9.0,-301.0,268.0
19:41:10.679000,-474.0,-375.0,2856.0,895.0,589.0,142.0,-9.0,-301.0,268.0
19:41:10.685000,-476.0,-354.0,2793.0,867.0,673.0,136.0,9.0,-273.0,289.0
19:41:10.690000,-478.0,-331.0,2734.0,862.0,722.0,128.0,9.0,-273.0,289.0
19:41:10.694000,-477.0,-315.0,2702.0,856.0,764.0,125.0,13.0,-256.0,294.0
19:41:10.699000,-478.0,-303.0,2671.0,848.0,794.0,118.0,13.0,-256.0,294.0
19:41:10.703000,-491.0,-280.0,2638.0,845.0,821.0,106.0,13.0,-256.0,294.0
19:41:10.708000,-503.0,-258.0,2606.0,837.0,855.0,97.0,16.0,-250.0,292.0
19:41:10.713000,-511.0,-235.0,2570.0,824.0,886.0,86.0,16.0,-250.0,292.0
19:41:10.717000,-514.0,-217.0,2532.0,813.0,915.0,74.0,24.0,-240.0,301.0
19:41:10.722000,-515.0,-201.0,2466.0,818.0,943.0,68.0,24.0,-240.0,301.0
19:41:10.726000,-522.0,-183.0,2395.0,854.0,948.0,61.0,24.0,-240.0,301.0
19:41:10.732000,-519.0,-176.0,2359.0,897.0,956.0,53.0,25.0,-237.0,297.0
19:41:10.736000,-513.0,-163.0,2336.0,904.0,965.0,46.0,25.0,-237.0,297.0
19:41:10.741000,-510.0,-154.0,2302.0,904.0,965.0,46.0,33.0,-222.0,301.0
19:41:10.746000,-522.0,-147.0,2305.0,840.0,1038.0,41.0,33.0,-222.0,301.0
19:41:10.750000,-541.0,-147.0,2348.0,840.0,1038.0,41.0,33.0,-222.0,301.0
19:41:10.755000,-546.0,-154.0,2435.0,834.0,984.0,40.0,52.0,-204.0,300.0
19:41:10.760000,-538.0,-156.0,2498.0,867.0,901.0,30.0,52.0,-204.0,300.0
19:41:10.764000,-531.0,-156.0,2541.0,992.0,805.0,24.0,58.0,-195.0,307.0
19:41:10.769000,-499.0,-159.0,2606.0,992.0,805.0,24.0,58.0,-195.0,307.0
19:41:10.773000,-482.0,-161.0,2657.0,1012.0,838.0,22.0,58.0,-195.0,307.0
19:41:10.779000,-469.0,-157.0,2647.0,959.0,871.0,24.0,73.0,-183.0,306.0
19:41:10.783000,-467.0,-154.0,2625.0,886.0,938.0,28.0,73.0,-183.0,306.0
19:41:10.788000,-457.0,-149.0,2630.0,841.0,968.0,38.0,79.0,-183.0,303.0
19:41:10.793000,-459.0,-144.0,2654.0,822.0,947.0,33.0,79.0,-183.0,303.0
