hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:36:21.745000,604.0,856.0,811.0,-834.0,-31.0,-188.0,0.0,0.0,0.0
19:36:21.750000,560.0,812.0,763.0,-791.0,-83.0,-228.0,0.0,0.0,0.0
19:36:21.755000,543.0,761.0,679.0,-791.0,-83.0,-228.0,0.0,0.0,0.0
19:36:21.759000,543.0,761.0,679.0,-804.0,-194.0,-238.0,0.0,0.0,0.0
19:36:21.764000,545.0,721.0,621.0,-804.0,-194.0,-238.0,0.0,0.0,0.0
19:36:21.769000,555.0,691.0,571.0,-832.0,-330.0,-228.0,0.0,0.0,0.0
19:36:21.773000,564.0,660.0,523.0,-832.0,-330.0,-228.0,0.0,0.0,0.0
19:36:21.778000,562.0,636.0,473.0,-900.0,-357.0,-204.0,0.0,0.0,0.0
19:36:21.783000,548.0,621.0,422.0,-900.0,-357.0,-204.0,0.0,0.0,0.0
19:36:21.787000,525.0,608.0,354.0,-1007.0,-271.0,-175.0,0.0,0.0,0.0
19:36:21.792000,495.0,609.0,301.0,-1007.0,-271.0,-175.0,0.0,0.0,0.0
19:36:21.797000,461.0,609.0,259.0,-1083.0,-171.0,-154.0,0.0,0.0,0.0
19:36:21.802000,408.0,613.0,213.0,-1083.0,-171.0,-154.0,0.0,0.0,0.0
19:36:21.806000,346.0,608.0,174.0,-1091.0,-63.0,-135.0,0.0,0.0,0.0
19:36:21.811000,273.0,600.0,177.0,-1091.0,-63.0,-135.0,0.0,0.0,0.0
19:36:21.816000,186.0,581.0,187.0,-1030.0,20.0,-105.0,0.0,0.0,0.0
19:36:21.820000,105.0,569.0,215.0,-1030.0,20.0,-105.0,0.0,0.0,0.0
19:36:21.825000,21.0,548.0,217.0,-934.0,28.0,-82.0,0.0,0.0,0.0
19:36:21.830000,-57.0,530.0,188.0,-934.0,28.0,-82.0,0.0,0.0,0.0
19:36:21.834000,-132.0,522.0,178.0,-934.0,28.0,-82.0,0.0,0.0,0.0
19:36:21.839000,-190.0,507.0,170.0,-859.0,-10.0,-91.0,0.0,0.0,0.0
19:36:21.844000,-242.0,499.0,144.0,-859.0,-10.0,-91.0,0.0,0.0,0.0
19:36:21.849000,-280.0,495.0,107.0,-825.0,-65.0,-130.0,0.0,0.0,0.0
19:36:21.853000,-310.0,484.0,75.0,-825.0,-65.0,-130.0,0.0,0.0,0.0
19:36:21.858000,-343.0,476.0,49.0,-833.0,-93.0,-180.0,0.0,0.0,0.0
19:36:21.863000,-385.0,451.0,24.0,-833.0,-93.0,-180.0,0.0,0.0,0.0
19:36:21.867000,-385.0,451.0,24.0,-863.0,-66.0,-211.0,0.0,0.0,0.0
19:36:21.872000,-424.0,434.0,0.0,-863.0,-66.0,-211.0,0.0,0.0,0.0
19:36:21.877000,-472.0,402.0,-14.0,-849.0,-58.0,-219.0,0.0,0.0,0.0
19:36:21.881000,-515.0,365.0,-4.0,-849.0,-58.0,-219.0,0.0,0.0,0.0
19:36:21.886000,-567.0,322.0,22.0,-786.0,-84.0,-204.0,0.0,0.0,0.0
19:36:21.891000,-605.0,293.0,19.0,-786.0,-84.0,-204.0,0.0,0.0,0.0
19:36:21.896000,-644.0,249.0,1.0,-712.0,-95.0,-171.0,0.0,0.0,0.0
19:36:21.900000,-687.0,207.0,-3.0,-712.0,-95.0,-171.0,0.0,0.0,0.0
19:36:21.905000,-706.0,173.0,20.0,-687.0,-148.0,-147.0,0.0,0.0,0.0
19:36:21.910000,-731.0,140.0,36.0,-687.0,-148.0,-147.0,0.0,0.0,0.0
19:36:21.914000,-719.0,113.0,49.0,-728.0,-254.0,-134.0,0.0,0.0,0.0
19:36:21.919000,-718.0,91.0,57.0,-728.0,-254.0,-134.0,0.0,0.0,0.0
19:36:21.924000,-703.0,67.0,56.0,-761.0,-352.0,-120.0,0.0,0.0,0.0
19:36:21.928000,-693.0,33.0,54.0,-761.0,-352.0,-120.0,0.0,0.0,0.0
19:36:21.933000,-670.0,4.0,52.0,-761.0,-352.0,-120.0,0.0,0.0,0.0
19:36:21.938000,-659.0,-21.0,43.0,-732.0,-407.0,-109.0,0.0,0.0,0.0
19:36:21.943000,-638.0,-39.0,-1.0,-732.0,-407.0,-109.0,0.0,0.0,0.0
19:36:21.947000,-646.0,-67.0,-65.0,-684.0,-386.0,-103.0,0.0,0.0,0.0
19:36:21.952000,-643.0,-77.0,-121.0,-684.0,-386.0,-103.0,0.0,0.0,0.0
