hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:36:34.886000,2071.0,2847.0,646.0,-1418.0,97.0,396.0,0.0,0.0,0.0
19:36:34.890000,2071.0,2847.0,646.0,-1428.0,86.0,358.0,0.0,0.0,0.0
19:36:34.895000,2054.0,2944.0,654.0,-1428.0,86.0,358.0,0.0,0.0,0.0
19:36:34.900000,2037.0,3033.0,670.0,-1453.0,119.0,305.0,0.0,0.0,0.0
19:36:34.904000,2014.0,3119.0,680.0,-1453.0,119.0,305.0,0.0,0.0,0.0
19:36:34.909000,1977.0,3213.0,688.0,-1484.0,172.0,200.0,0.0,0.0,0.0
19:36:34.914000,1929.0,3315.0,714.0,-1484.0,172.0,200.0,0.0,0.0,0.0
19:36:34.918000,1899.0,3413.0,751.0,-1527.0,191.0,107.0,0.0,0.0,0.0
19:36:34.923000,1884.0,3488.0,769.0,-1527.0,191.0,107.0,0.0,0.0,0.0
19:36:34.928000,1880.0,3549.0,771.0,-1401.0,151.0,96.0,0.0,0.0,0.0
19:36:34.933000,1879.0,3596.0,777.0,-1401.0,151.0,96.0,0.0,0.0,0.0
19:36:34.937000,1882.0,3632.0,810.0,-1188.0,130.0,101.0,0.0,0.0,0.0
19:36:34.942000,1890.0,3649.0,870.0,-1188.0,130.0,101.0,0.0,0.0,0.0
19:36:34.947000,1901.0,3648.0,935.0,-1058.0,117.0,81.0,0.0,0.0,0.0
19:36:34.951000,1911.0,3633.0,966.0,-1058.0,117.0,81.0,0.0,0.0,0.0
19:36:34.956000,1901.0,3606.0,969.0,-1058.0,117.0,81.0,0.0,0.0,0.0
19:36:34.961000,1876.0,3563.0,982.0,-935.0,138.0,53.0,0.0,0.0,0.0
19:36:34.965000,1831.0,3510.0,1001.0,-935.0,138.0,53.0,0.0,0.0,0.0
19:36:34.970000,1775.0,3451.0,1005.0,-786.0,235.0,23.0,0.0,0.0,0.0
19:36:34.975000,1716.0,3388.0,981.0,-786.0,235.0,23.0,0.0,0.0,0.0
19:36:34.980000,1652.0,3318.0,931.0,-644.0,293.0,-25.0,0.0,0.0,0.0
19:36:34.984000,1587.0,3238.0,867.0,-644.0,293.0,-25.0,0.0,0.0,0.0
19:36:34.989000,1526.0,3150.0,814.0,-492.0,288.0,-80.0,0.0,0.0,0.0
19:36:34.994000,1473.0,3056.0,770.0,-492.0,288.0,-80.0,0.0,0.0,0.0
19:36:34.998000,1473.0,3056.0,770.0,-312.0,269.0,-141.0,0.0,0.0,0.0
19:36:35.003000,1425.0,2956.0,709.0,-312.0,269.0,-141.0,0.0,0.0,0.0
19:36:35.008000,1373.0,2847.0,620.0,-213.0,296.0,-239.0,0.0,0.0,0.0
19:36:35.012000,1318.0,2733.0,518.0,-213.0,296.0,-239.0,0.0,0.0,0.0
19:36:35.017000,1266.0,2608.0,429.0,-226.0,345.0,-356.0,0.0,0.0,0.0
19:36:35.022000,1215.0,2487.0,380.0,-226.0,345.0,-356.0,0.0,0.0,0.0
19:36:35.027000,1163.0,2368.0,373.0,-272.0,349.0,-459.0,0.0,0.0,0.0
19:36:35.031000,1109.0,2241.0,395.0,-272.0,349.0,-459.0,0.0,0.0,0.0
19:36:35.036000,1047.0,2111.0,429.0,-350.0,371.0,-512.0,0.0,0.0,0.0
19:36:35.041000,985.0,1979.0,471.0,-350.0,371.0,-512.0,0.0,0.0,0.0
19:36:35.045000,929.0,1848.0,521.0,-404.0,390.0,-537.0,0.0,0.0,0.0
19:36:35.050000,879.0,1715.0,569.0,-404.0,390.0,-537.0,0.0,0.0,0.0
19:36:35.055000,836.0,1582.0,606.0,-378.0,366.0,-559.0,0.0,0.0,0.0
19:36:35.059000,799.0,1456.0,632.0,-378.0,366.0,-559.0,0.0,0.0,0.0
19:36:35.064000,755.0,1345.0,639.0,-378.0,366.0,-559.0,0.0,0.0,0.0
19:36:35.069000,697.0,1247.0,633.0,-316.0,361.0,-570.0,0.0,0.0,0.0
19:36:35.074000,634.0,1155.0,624.0,-316.0,361.0,-570.0,0.0,0.0,0.0
19:36:35.078000,578.0,1068.0,618.0,-273.0,370.0,-570.0,0.0,0.0,0.0
19:36:35.083000,528.0,993.0,597.0,-273.0,370.0,-570.0,0.0,0.0,0.0
19:36:35.088000,482.0,927.0,538.0,-249.0,341.0,-574.0,0.0,0.0,0.0
